RAJ2000,DEJ2000,objID,f_objID,Qual,e_RAJ2000,e_DEJ2000,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags
188.878691980,27.926285500,141511888787892102,436527104,52,0.0175,0.0193,56057.026828700,5,58,21.8156,0.1258,21.9258,0.1039,115000,21.4262,0.0382,21.3080,0.0567,115000,21.1347,0.0497,21.0072,0.0636,115000,20.8182,0.0284,20.7185,0.0779,115000,20.4780,0.2853,,,115000
188.884510390,27.930003300,141511888845106697,444915712,53,0.0164,0.0256,56036.762615740,5,71,21.5084,0.0572,21.2193,0.0813,115000,21.2355,0.0289,20.8367,0.0287,16892216,20.8373,0.0499,20.4412,0.0468,16892216,20.6135,0.0463,20.3687,0.0713,16892216,19.9970,0.1226,19.8045,0.1570,115000
188.901109020,27.933253660,141521889010800638,444915712,53,0.0245,0.0462,56038.113587960,5,50,21.9039,0.0321,21.5546,0.0902,16892216,21.6644,0.0389,21.1084,0.0724,16892216,21.1222,0.0545,20.5980,0.0601,16892216,20.7887,0.0871,20.3272,0.2047,115000,20.2631,0.1898,20.4035,0.3103,115000
188.922226890,27.914057820,141491889222887514,444915712,53,0.1591,0.2555,55957.365092590,5,11,21.8503,0.0752,21.7314,0.1113,115000,21.9173,0.1390,21.5077,0.1807,16892216,21.8816,0.1579,21.4773,0.1356,16892216,,,,,114720,,,,,114720
188.930645560,27.921233320,141501889307146093,436527104,52,0.0348,0.0289,55949.347187500,5,45,21.7365,0.0683,21.4907,0.1542,115000,21.5821,0.0436,21.3997,0.0581,115000,21.3804,0.0382,21.3233,0.0540,115000,21.1477,0.0632,21.1742,0.1382,115000,,,,,114720
188.913993090,27.928258570,141511889141904551,436527104,52,0.0633,0.0835,56137.873993060,5,16,22.0386,0.1858,21.7048,0.2551,115000,22.1385,0.0532,22.0152,0.0710,115000,21.7184,0.0760,21.2729,0.1041,115000,21.3051,0.0098,21.1609,0.0787,115000,,,,,114720
188.904191830,27.929668400,141511889042046189,436527104,52,0.1278,0.1968,55696.597083330,4,11,22.1587,0.1898,22.3456,0.3284,115000,21.9831,0.0585,21.7604,0.1185,115000,22.2007,0.0541,22.6084,0.2356,115000,,,,,114720,,,,,16416
188.915195000,27.938485320,141521889152526878,444915712,53,0.0095,0.0144,55980.736921300,5,100,21.1254,0.1049,21.2173,0.1946,115000,20.3233,0.0202,20.1368,0.0417,16892216,19.8671,0.0292,19.5913,0.0154,16892216,19.5879,0.0234,19.3764,0.0312,16892216,19.3386,0.0388,19.1341,0.0495,115000
188.918406080,27.948314380,141531889184008606,436527104,52,0.0064,0.0197,55951.847824070,5,99,19.0140,0.0090,19.0921,0.0148,115000,18.4723,0.0080,18.5391,0.0072,115000,18.2154,0.0059,18.3056,0.0065,115000,18.1185,0.0072,18.2156,0.0115,115000,18.0401,0.0094,18.1294,0.0240,115000
188.953793360,27.956214360,141541889538058121,436527104,52,0.0480,0.0949,56078.713506940,4,25,21.4321,0.1044,20.9253,0.2935,115000,21.8006,0.0610,21.9439,0.0694,115000,21.7880,0.0783,21.8750,0.0766,115000,21.1126,0.1867,21.0638,0.2670,115000,,,,,16416
188.947675660,27.950253830,141541889476770910,444915712,53,0.0284,0.0423,56022.818888890,5,49,21.6529,0.0807,21.2129,0.0802,115000,21.5072,0.0320,21.0103,0.0508,16892216,21.3200,0.0640,20.7631,0.0668,115000,20.9691,0.0944,20.6999,0.1296,16892216,,,,,114720
188.935066630,27.950358410,141541889350431045,436527104,52,0.0189,0.0203,55938.718101850,5,45,21.8022,0.0142,21.4071,0.2202,115000,21.4260,0.0327,21.4087,0.0797,115000,20.9873,0.0454,20.8844,0.0752,115000,20.7142,0.0315,20.5781,0.0856,115000,,,,,114720
188.945058140,27.960926720,141551889450893776,436527104,52,0.0482,0.0727,55915.548946760,8,20,21.8481,0.1618,21.2777,0.1966,16892216,22.0075,0.0486,21.8801,0.3078,115000,21.7837,0.0555,21.9487,0.1944,115000,21.1728,0.2351,,,115000,,,,,16416
188.934313830,27.944271790,141531889343713808,444915712,53,0.0322,0.0308,56007.355081020,5,59,21.8547,0.1644,21.1457,0.1374,16896056,21.5715,0.0331,21.1824,0.0700,16892216,20.9411,0.0400,20.4292,0.0370,16892216,20.5824,0.0692,20.3156,0.0863,115000,19.9744,0.0993,19.8349,0.1324,115000
188.948681160,27.948999080,141531889487019473,436527104,52,0.0283,0.0354,56204.577557870,5,31,21.6777,0.0189,21.9709,0.0847,115000,21.6188,0.0847,21.7032,0.0847,115000,21.5550,0.1116,21.6694,0.1460,115000,21.1265,0.0119,21.2415,0.0871,115000,,,,,114720
188.942454270,27.942056300,141531889425831159,503635968,60,0.0187,0.0087,55982.081678240,5,110,14.9136,0.0154,14.9793,0.0078,115000,14.5251,0.0026,14.5699,0.0014,115000,14.4084,0.0014,14.4450,0.0040,115000,14.3756,0.0042,14.4229,0.0025,115000,14.3378,0.0025,14.3813,0.0036,115000
188.929051960,27.953436940,141541889290664838,436527104,52,0.0148,0.0219,55963.671944440,5,55,21.5372,0.0550,21.6586,0.0758,115000,21.1133,0.0308,21.3192,0.0363,115000,20.9423,0.0132,21.0654,0.0431,115000,20.8413,0.1275,20.6094,0.1929,115000,,,,,114720
188.932617460,27.947870620,141531889326018082,436527104,52,0.0182,0.0188,55954.174525460,5,52,21.7695,0.0191,,,16892216,21.5592,0.0229,21.5676,0.0570,115000,21.0351,0.0312,21.0010,0.0569,115000,20.6523,0.0396,20.8055,0.1094,115000,20.2701,0.0530,20.4756,0.0599,115000
188.893438460,27.953709810,141541888934665101,436527104,52,0.0392,0.0658,56121.660694440,5,22,21.6441,0.2486,,,118832,22.1406,0.1003,21.7457,0.2780,115000,21.6021,0.0560,21.4099,0.0903,115000,21.1681,0.2028,,,115000,,,,,114720
188.899038550,27.947394170,141531888990867499,444915712,53,0.0459,0.0510,56083.358946760,4,32,21.7842,0.0504,21.4954,0.0423,115000,21.7599,0.0678,21.2628,0.0876,16892216,21.5612,0.0816,21.2582,0.0669,115000,,,,,114720,,,,,16416
188.898837800,27.943780260,141531888988303256,444915712,53,0.0264,0.0302,56062.443414350,5,64,21.2732,0.0223,20.8082,0.0557,16892216,21.0948,0.0354,20.2530,0.0288,16892216,20.7805,0.0411,19.9903,0.0441,16892216,20.4557,0.0481,19.7882,0.0576,16892216,20.1984,0.0542,19.6344,0.0378,16892216
188.898514740,27.965473730,141551888985529216,436527104,52,0.0080,0.0069,56061.471006940,10,113,19.9280,0.0202,20.0334,0.0330,115000,19.0526,0.0054,19.1116,0.0093,115000,18.6820,0.0059,18.7584,0.0102,115000,18.5114,0.0057,18.6039,0.0099,115000,18.4054,0.0107,18.4836,0.0253,115000
188.881168510,27.950468740,141541888811591295,444915712,53,0.0048,0.0065,55862.472604170,5,100,20.5422,0.0135,20.0901,0.0457,16892216,19.5610,0.0206,18.7979,0.0163,16892216,19.0915,0.0390,18.3211,0.0210,16892216,18.6622,0.0358,18.1335,0.0185,16892216,18.4514,0.0275,17.9047,0.0309,16892216
188.901218120,27.936207890,141521889012164107,444915712,53,0.0074,0.0089,56064.000486110,5,95,20.1286,0.0203,19.9073,0.0352,16892216,20.0157,0.0179,19.5610,0.0201,16892216,19.6377,0.0442,19.2315,0.0193,16892216,19.5668,0.0412,19.1473,0.0327,16892216,19.2847,0.0307,18.9624,0.0322,115000
188.901249040,27.973768930,141561889011809199,444915712,53,0.0101,0.0117,56001.883159720,10,105,20.7629,0.0257,20.4044,0.0608,16892216,20.4100,0.0162,19.6585,0.0162,16892216,20.0005,0.0495,19.4178,0.0181,16892216,19.7358,0.0237,19.2141,0.0215,16892216,19.4152,0.0354,18.8979,0.0439,16892216
188.918570560,27.985320610,141581889186353089,503635968,60,0.0040,0.0028,55920.882951390,10,108,16.8888,0.0064,16.9553,0.0043,115000,15.6921,0.0034,15.7388,0.0016,115000,14.9665,0.0033,15.0243,0.0026,115000,14.6480,0.0025,14.6998,0.0016,115000,14.4731,0.0045,14.5193,0.0049,115000
188.920481370,27.974156040,141561889204669713,436527104,52,0.0068,0.0029,55983.846006940,10,68,20.2361,0.0294,20.3601,0.0471,115000,19.9205,0.0154,20.1029,0.0221,115000,19.9579,0.0188,20.0963,0.0342,115000,20.0519,0.0619,20.1716,0.0604,115000,19.7979,0.0817,20.1758,0.2750,115000
188.842955860,27.940409750,141521888430539167,444915712,53,0.0061,0.0066,56044.641099540,5,96,21.2527,0.0547,21.1887,0.0389,115000,20.1892,0.0143,20.1106,0.0095,16892216,19.6723,0.0182,19.5661,0.0170,16892216,19.4153,0.0224,19.3674,0.0188,115000,19.1692,0.0231,18.9667,0.0473,115000
188.823614140,27.935659370,141521888236263211,444669952,53,0.0350,0.0350,55282.407349540,5,9,21.7690,0.0285,,,115000,21.1801,0.0828,20.3320,0.0220,16892216,20.6045,0.0447,20.0040,0.0724,16892208,20.5987,0.1125,19.9245,0.1360,16892216,,,,,114720
188.829425950,27.918702370,141501888293643170,436527104,52,0.0046,0.0039,55977.484988430,5,115,19.2526,0.0094,19.3749,0.0213,115000,18.6199,0.0061,18.6727,0.0072,115000,18.3614,0.0039,18.4489,0.0057,115000,18.2705,0.0082,18.3766,0.0079,115000,18.1830,0.0156,18.2769,0.0163,115000
188.823562750,27.935685840,141521888233843561,310697984,37,0.0495,0.0439,56524.369398150,0,17,21.7236,0.1074,21.1607,0.1759,16777496,21.3844,0.0604,,,16777496,20.5096,0.0276,20.1647,0.0324,16777496,20.5153,0.0655,19.9352,0.0719,16777496,20.3621,0.0046,19.4856,0.3304,16777496
188.842721440,27.924790450,141511888427190330,436363264,52,0.0751,0.0751,56460.678125000,4,6,21.8907,0.1832,21.7238,0.2213,115000,22.0625,0.0107,,,115000,21.3897,0.1711,21.1842,0.2319,115000,,,,,114720,,,,,16416
188.823634030,27.935676250,141521888239073620,310697984,37,0.0530,0.0607,55977.150601850,0,35,21.8119,0.0560,21.0722,0.1073,280,21.5445,0.0523,20.4601,0.0647,16777496,21.0814,0.0640,20.0962,0.0571,16777496,20.5841,0.1014,19.9321,0.0673,16777496,,,,,0
188.838272450,27.929101300,141511888382445527,512024576,61,0.0061,0.0033,55963.546724540,5,108,20.4404,0.0187,20.0394,0.0273,16892216,19.5571,0.0078,19.0177,0.0120,16892216,19.1361,0.0241,18.5945,0.0133,16892216,18.8200,0.0222,18.3725,0.0175,16892216,18.6342,0.0267,18.2339,0.0290,16892216
188.831243940,27.942904060,141531888312902036,444915712,53,0.0251,0.0335,56114.897974540,5,53,22.1035,0.1796,21.2984,0.1893,16892216,21.7039,0.0389,20.7396,0.0420,16892216,21.1038,0.0438,20.1392,0.0288,16892216,20.5075,0.0523,19.8462,0.0511,16892216,20.1423,0.0525,19.0307,0.2646,115000
188.831094390,27.942898610,141531888310372254,310697984,37,1.5109,0.4754,55332.345995370,0,17,21.1714,0.0960,21.0283,0.1527,280,21.7268,0.0956,20.9627,0.0983,16777496,20.5499,0.1247,19.9706,0.1374,16777496,20.2556,0.0644,19.9595,0.1463,280,,,,,0
188.815627530,27.930197500,141511888155746871,444915712,53,0.0147,0.0268,56003.242465280,5,84,21.3300,0.0427,21.1179,0.0532,16892216,21.0430,0.0298,20.4659,0.0268,16892216,20.8365,0.0516,20.1840,0.0432,16892216,20.4290,0.0388,19.8628,0.0529,16892216,20.1148,0.0878,19.4819,0.2472,16892216
188.857105510,27.957743390,141551888570080095,436527104,52,0.0748,0.0775,56101.324907410,4,22,21.6809,0.1379,21.3859,0.3039,16892216,21.8460,0.0336,21.4572,0.0950,16892216,21.9147,0.0947,21.5629,0.1992,115000,21.3518,0.1645,21.1386,0.2634,115000,,,,,16416
188.846288510,27.941316260,141531888461410080,310697984,37,0.0858,0.2083,55867.585104170,0,10,21.6566,0.3412,20.8756,0.0092,16777496,21.5380,0.2909,20.9402,0.0427,16777496,21.5234,0.0384,20.3643,0.1733,16777496,,,,,0,,,,,0
188.854969330,27.951213260,141541888550082099,444751872,53,0.0715,0.0715,56617.678460650,3,7,21.1536,0.1643,21.4519,0.3255,114992,21.6891,0.1286,20.4467,0.1167,16892216,21.9282,0.1657,,,118840,,,,,16416,,,,,16416
188.867641090,27.960872130,141551888678453664,444915712,53,0.0144,0.0141,55957.596851850,10,43,21.5710,0.2215,21.4323,0.2415,115000,21.0011,0.0223,20.6090,0.0511,16892216,20.3512,0.0301,19.9092,0.0316,16892216,19.8909,0.0423,19.5678,0.0642,16892216,19.6270,0.0376,19.1529,0.0922,16892216
188.857864310,27.950987450,141541888578971778,512024576,61,0.0061,0.0076,56024.623136570,5,107,20.1451,0.0686,18.5925,0.0229,16892216,19.5857,0.0175,17.8113,0.0105,16892216,19.0445,0.0566,17.4080,0.0140,16892216,18.7455,0.0342,17.2546,0.0140,16892216,18.5765,0.0184,17.3584,0.0193,16892216
188.859813020,27.965673020,141551888598709525,436527232,52,0.0109,0.0120,56046.202314810,10,85,20.7218,0.0418,20.7835,0.0697,115000,20.2896,0.0171,20.3124,0.0224,115000,20.0466,0.0133,20.0855,0.0218,115000,20.0010,0.0228,20.0906,0.0332,115000,19.8159,0.0416,19.8345,0.1373,115000
188.838033920,27.957931720,141551888379520050,444915712,53,0.0062,0.0086,56066.530439810,5,95,21.3360,0.0496,20.8268,0.0661,16892216,20.4077,0.0212,19.9198,0.0268,16892216,19.9260,0.0324,19.4102,0.0153,16892216,19.5988,0.0308,19.1970,0.0229,16892216,19.3847,0.0300,18.9050,0.0519,16892216
188.845517070,27.955577590,141541888456027366,444915712,53,0.0210,0.0144,56075.608622690,5,79,21.9320,0.1241,21.5970,0.1626,115000,21.2133,0.0250,20.6454,0.0532,16892216,20.6492,0.0323,20.2074,0.0413,16892216,20.3317,0.0286,19.8068,0.0527,16892216,19.7714,0.0641,19.3740,0.1490,115000
188.857936060,27.948102930,141531888579758392,444915712,53,0.0159,0.0147,56051.581111110,5,77,21.9210,0.0069,21.8575,0.0703,115000,21.0785,0.0330,20.6771,0.0491,16892216,20.5337,0.0392,20.0988,0.0299,16892216,20.1036,0.0337,19.7620,0.0414,16892216,19.8233,0.0565,19.3958,0.0725,115000
188.840042530,27.955784730,141541888401077420,436527104,52,0.0087,0.0094,56039.880520830,5,69,21.9282,0.1442,,,115000,20.8945,0.0112,20.6974,0.0473,16892216,20.3141,0.0194,20.2424,0.0291,16892216,19.9471,0.0230,19.8638,0.0670,115000,19.6776,0.0487,19.5581,0.0629,115000
188.846490480,27.941391210,141531888465170214,444915712,53,0.1220,0.1014,55994.521689810,4,22,21.7209,0.0481,20.8314,0.1272,16892216,21.8269,0.0685,20.6705,0.1779,16892216,21.4321,0.1043,20.8325,0.1520,16892216,20.6332,0.1359,20.3521,0.1928,16892216,,,,,16416
188.867636150,27.960876620,141551888674753670,310697984,37,0.0146,0.0133,56192.700057870,0,41,21.4454,0.3248,20.6413,0.1509,280,21.0265,0.0251,20.6477,0.0375,16777496,20.1460,0.0453,19.8311,0.0302,16777496,19.8260,0.0318,19.4175,0.0624,16777496,19.6658,0.0480,19.2866,0.0595,280
188.838744120,27.956406560,141541888387658310,512024576,61,0.0044,0.0051,56058.039282410,5,118,20.2794,0.0252,19.7381,0.0349,16892216,19.2515,0.0059,18.5420,0.0135,16892216,18.7508,0.0363,18.0448,0.0137,16892216,18.3954,0.0227,17.8638,0.0126,16892216,18.1988,0.0171,17.6845,0.0232,16892216
188.840829290,27.946584730,141531888407726481,436527104,52,0.0211,0.0233,56005.545057870,5,52,21.9919,0.1877,21.4685,0.2583,16892216,21.5624,0.0356,21.4279,0.1116,115000,21.3027,0.0477,21.2688,0.0651,115000,20.9787,0.0597,20.9155,0.1012,115000,20.0931,0.2014,,,115000
188.812348130,27.959448590,141551888123232004,436527104,52,0.0291,0.0565,55998.127349540,5,30,21.9133,0.0778,,,115000,21.7316,0.0459,21.4086,0.0419,16892216,21.5208,0.0425,21.3745,0.0439,115000,21.3225,0.1746,21.2527,0.2428,115000,,,,,114720
188.813058420,27.959644950,141551888132292203,436527104,52,0.1013,0.1325,56052.948981480,3,15,21.4597,0.1790,21.0702,0.2231,16688,22.0894,0.0456,21.7803,0.0826,115000,21.6051,0.0935,20.9865,0.0927,16892216,21.2371,0.0421,20.4039,0.1331,16892216,,,,,16416
188.803416520,27.955279590,141541888033426994,436527104,52,0.0110,0.0150,56018.173738430,5,66,21.1457,0.0271,21.1623,0.0659,115000,20.9235,0.0155,20.8693,0.0570,115000,20.7574,0.0161,20.7631,0.0353,115000,20.7940,0.0494,20.6428,0.0851,115000,,,,,114720
188.804979080,27.967091610,141561888049771058,436527232,52,0.0192,0.0286,56057.290196760,10,44,21.9929,0.1909,22.1695,0.3112,115000,21.5902,0.0305,21.1824,0.0655,115000,21.1837,0.1037,21.0367,0.0951,16892216,20.6896,0.0863,20.3569,0.0967,16892216,20.4101,0.1601,20.1295,0.2018,115000
188.801904670,27.952580280,141541888019283729,512024576,61,0.0035,0.0042,56007.285370370,5,115,19.6651,0.0285,18.7040,0.0211,16892216,18.9079,0.0182,17.4792,0.0105,16892216,18.3943,0.0456,17.0201,0.0085,16892216,18.0197,0.0376,16.8433,0.0095,16892216,17.8546,0.0157,16.7722,0.0328,16892216
188.797406680,27.952614600,141541887972853821,444915712,53,0.0076,0.0101,56033.360578700,10,110,21.3535,0.0494,21.0359,0.0311,16892216,20.6070,0.0193,19.8909,0.0179,16892216,20.0518,0.0298,19.3964,0.0220,16892216,19.6173,0.0387,19.1899,0.0219,16892216,19.4048,0.0389,18.9877,0.0673,16892216
188.799611500,27.944074850,141531887995913515,444915712,53,0.0505,0.0778,55940.824976850,5,27,21.7675,0.1750,21.3607,0.2634,115000,21.9829,0.0570,21.3957,0.0781,16892216,21.5438,0.1220,21.1724,0.0426,16892216,21.3402,0.1766,21.1447,0.2191,115000,18.7671,0.1577,17.1918,0.0928,16892208
188.812551990,27.965708520,141551888127549450,444915712,53,0.0449,0.0739,55995.457395830,10,32,21.6073,0.3750,20.3943,0.0000,115000,21.8732,0.0567,21.3032,0.1298,16892216,21.6788,0.0714,21.1740,0.0606,16892216,20.9514,0.1905,20.3759,0.0320,16892216,,,,,114720
188.794892720,27.949846020,141541887948800490,444915712,53,0.0143,0.0158,56034.691122690,10,79,21.9334,0.1815,21.9402,0.2639,115256,21.3518,0.0230,20.9920,0.0304,16892216,20.8300,0.0304,20.4312,0.0370,16892216,20.4046,0.0502,20.1841,0.0614,16892216,19.9554,0.0891,19.4603,0.1075,115000
188.811303310,27.949787520,141541888113360198,436527104,52,0.0225,0.0266,56018.153460650,5,110,21.4546,0.0279,21.4384,0.0789,115000,20.5256,0.0131,20.5742,0.0199,115000,20.0095,0.0143,20.0477,0.0313,115000,19.6951,0.0130,19.7326,0.0314,115000,19.5210,0.0366,19.5190,0.0724,115000
188.802695310,27.947239630,141531888027377220,436527104,52,0.0105,0.0140,56032.220439810,5,80,21.8663,0.0379,21.5039,0.2627,115000,21.0774,0.0210,21.0032,0.0447,115000,20.6145,0.0216,20.4767,0.0444,115000,20.2976,0.0352,20.2622,0.0798,115000,19.9504,0.0593,19.9206,0.1348,115000
188.812746640,27.963720750,141551888129637078,444915712,53,0.0161,0.0177,56057.568391200,10,75,21.8390,0.0492,21.6565,0.0945,115000,21.1713,0.0262,20.9153,0.0469,16892216,20.9027,0.0344,20.6509,0.0363,115000,20.5690,0.0243,20.2331,0.0296,16892216,20.2012,0.1135,19.7315,0.2425,115000
188.817439900,27.940413700,141521888174019094,436527104,52,0.0059,0.0060,56080.501481480,5,95,21.4087,0.1098,21.1053,0.1440,115000,20.4090,0.0188,20.4713,0.0213,115000,19.4600,0.0086,19.5094,0.0202,115000,19.0281,0.0117,19.0608,0.0182,115000,18.8106,0.0088,18.8509,0.0301,115000
188.818222450,27.939557860,141521888182298122,436527104,52,0.0060,0.0097,56068.471608800,5,77,20.2438,0.0267,20.2972,0.0405,115000,20.0481,0.0162,20.0436,0.0132,115000,19.9646,0.0178,19.9113,0.0262,115000,20.0176,0.0398,19.8285,0.0386,16892216,19.9836,0.0337,19.6018,0.1299,115000
188.830979550,27.974819270,141571888309790457,436527104,52,0.1028,0.1255,55777.323425930,8,20,21.7328,0.1338,21.5316,0.2593,115000,22.0557,0.0564,21.7817,0.1325,115000,22.0705,0.0678,22.1355,0.1173,115000,,,,,114720,,,,,16416
188.845909340,27.970221320,141561888459154899,444915712,53,0.0044,0.0045,56058.428159720,10,91,20.7456,0.0461,20.4052,0.0787,16892216,19.7612,0.0132,19.2089,0.0147,16892216,19.2118,0.0358,18.7174,0.0153,16892216,18.9521,0.0258,18.4671,0.0200,16892216,18.7150,0.0210,18.3669,0.0246,16892216
188.840045040,27.962133730,141551888400695189,444915712,53,0.0101,0.0110,56078.493032410,10,94,21.6037,0.0524,21.3087,0.0909,115000,20.7404,0.0224,20.1942,0.0286,16892216,20.2635,0.0409,19.8091,0.0162,16892216,19.9968,0.0331,19.6070,0.0239,16892216,19.7711,0.0377,19.4236,0.0650,115000
188.836089940,27.963895820,141551888362027230,444915712,53,0.0083,0.0107,56062.945868060,10,84,21.5329,0.0442,21.3994,0.0663,115000,20.5895,0.0200,20.2842,0.0430,16892216,20.0503,0.0246,19.8559,0.0311,16892216,19.7562,0.0258,19.6061,0.0251,16892216,19.5803,0.0404,19.4542,0.0926,115000
188.827437240,27.958633000,141551888273561044,436527104,52,0.0139,0.0185,55946.043391200,5,65,21.4268,0.0369,21.4596,0.0822,115000,21.0435,0.0340,21.1388,0.0559,115000,20.9508,0.0307,20.9900,0.0364,115000,20.8191,0.0532,20.8465,0.0927,115000,20.0512,0.1675,19.7520,0.2736,115000
188.817323910,27.971668440,141561888172996621,503635968,60,0.0068,0.0014,56082.806006940,10,94,20.7463,0.0368,20.8736,0.0775,115000,19.6263,0.0091,19.7081,0.0114,115000,18.6040,0.0064,18.6884,0.0079,115000,18.1257,0.0052,18.2219,0.0095,115000,17.8924,0.0041,18.0139,0.0104,115000
188.835142510,27.957215220,141541888352519196,444915712,53,0.0189,0.0180,56042.873067130,5,60,21.8075,0.0170,21.5159,0.1305,115000,21.3966,0.0395,20.7569,0.0548,16892216,20.9644,0.0424,20.5820,0.0413,16892216,20.6635,0.0514,20.2569,0.0543,16892216,19.4875,0.0175,18.5945,0.2081,16892216
188.835622880,27.956206050,141541888355868010,436527104,52,0.0280,0.0452,56019.658784720,4,34,21.8911,0.0572,21.7012,0.1453,115000,21.7839,0.0301,21.5121,0.1159,115000,21.6952,0.0512,21.6714,0.0929,115000,21.3993,0.1980,20.5723,0.2198,115000,,,,,16416
188.875895130,27.992590140,141591888759041794,503635968,60,0.0036,0.0046,55900.962430560,10,114,13.9769,0.0035,14.0104,0.0013,115000,13.7242,0.0029,13.7799,0.0028,16892216,13.6511,0.0033,13.7114,0.0013,115000,13.6510,0.0030,13.7001,0.0016,115000,13.6508,0.0023,13.6593,0.0022,115000
188.872926170,27.981300080,141571888729528279,436527104,52,0.0189,0.0301,55960.917800930,10,54,21.6589,0.0424,21.4075,0.1261,115000,21.5272,0.0298,21.3170,0.0591,115000,21.4991,0.0379,21.2831,0.0458,16892216,20.9911,0.0951,20.5453,0.2211,115000,19.4829,0.1809,19.6986,0.3144,115000
188.871126350,27.980187430,141571888709716962,444915712,53,1.3356,0.9840,55595.888888890,8,9,21.8826,0.1860,20.9161,0.1719,16892216,21.9920,0.0987,21.5907,0.2139,115000,21.9738,0.3380,21.6065,0.0000,16892216,,,,,114720,,,,,16416
188.874830500,27.978842490,141571888748245273,436527104,52,0.0226,0.0270,55970.385312500,10,42,21.5107,0.1755,21.4672,0.2055,16892216,21.7564,0.0324,21.7361,0.0780,115000,21.3101,0.0890,21.3627,0.1472,115000,21.0863,0.0305,21.0172,0.1404,115000,,,,,114720
188.872275340,27.983256390,141581888722180626,444915712,53,0.0137,0.0158,55955.981979170,10,86,20.7798,0.0444,20.3301,0.0644,16892216,20.7052,0.0171,20.1357,0.0243,16892216,20.6319,0.0272,20.0439,0.0367,16892216,20.2224,0.0412,19.7473,0.0407,16892216,20.2334,0.0338,19.7448,0.0957,16892216
188.889484140,27.976044060,141571888893951908,444915712,53,0.0143,0.0182,56042.488368060,10,80,21.7249,0.0514,21.5669,0.1014,115000,20.9820,0.0304,20.6348,0.0491,16892216,20.6048,0.0369,20.2411,0.0420,16892216,20.3803,0.0433,20.0570,0.0644,16892216,19.9844,0.1038,19.5510,0.1343,16892216
