RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Field,nobs,mobs,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,g'mag,e_g'mag,r'mag,e_r'mag,i'mag,e_i'mag
57.765718,70.046280,0.807,1.109,20152678,5,22,1.017,0.204,16.260,0.156,17.277,0.131,16.815,0.111,15.984,0.058,15.500,0.183
57.836052,70.083099,0.664,0.618,20152678,5,24,1.043,0.346,15.795,0.093,16.838,0.333,16.382,0.102,15.461,0.077,15.106,0.095
57.713033,70.063418,0.615,0.623,20152678,5,28,1.265,0.210,15.632,0.094,16.898,0.188,16.333,0.069,15.173,0.051,14.652,0.066
57.766152,70.096387,0.216,0.140,20152678,5,30,1.949,0.184,13.509,0.098,15.457,0.156,14.575,0.042,12.848,0.051,12.042,0.043
57.868173,70.090489,0.196,0.181,20122728,6,34,0.745,0.201,12.422,0.099,13.167,0.175,12.875,0.033,12.251,0.039,12.006,0.033
57.855435,70.104920,0.901,0.997,20152678,5,25,1.061,0.132,16.058,0.054,17.119,0.121,16.714,0.082,15.705,0.032,15.380,0.120
57.838477,70.117357,0.638,0.609,20152678,5,30,1.040,0.209,15.578,0.107,16.619,0.180,16.172,0.045,15.233,0.065,14.814,0.075
57.896203,70.147469,0.706,0.526,20152678,4,24,1.046,0.209,15.516,0.115,16.562,0.174,16.123,0.044,15.234,0.063,14.820,0.076
57.928953,70.135944,0.719,0.406,20152678,4,15,1.186,0.113,16.517,0.000,17.702,0.113,17.264,0.055,16.036,0.123,15.461,0.151
58.000497,70.117706,1.119,0.456,20152678,3,5,1.573,0.245,16.944,0.000,18.517,0.245,17.724,0.000,16.394,0.000,15.843,0.000
58.016977,70.109139,0.765,0.369,20152678,4,23,1.171,0.263,15.874,0.075,17.045,0.252,16.507,0.035,15.499,0.047,15.027,0.106
58.041059,70.102196,0.410,0.278,20152678,5,30,1.036,0.205,14.924,0.103,15.961,0.178,15.537,0.051,14.623,0.048,14.219,0.074
57.983215,70.141451,0.286,0.295,20152678,5,30,1.083,0.193,14.693,0.102,15.776,0.164,15.312,0.038,14.348,0.064,13.997,0.039
58.013082,70.146802,0.384,0.306,20152678,5,30,1.866,0.203,14.493,0.114,16.359,0.168,15.506,0.047,13.856,0.045,13.082,0.049
58.019088,70.157811,0.191,0.161,20152678,5,30,0.918,0.171,13.965,0.082,14.883,0.150,14.518,0.032,13.713,0.042,13.376,0.029
58.070877,70.172997,0.113,0.191,20122728,6,34,1.587,0.179,12.175,0.090,13.762,0.155,13.044,0.033,11.694,0.052,11.106,0.031
57.963439,70.170590,0.229,0.176,20122728,6,32,0.888,0.193,13.166,0.090,14.054,0.170,13.700,0.034,12.927,0.043,12.602,0.039
58.004860,70.173434,0.749,0.946,20152678,5,22,1.036,0.163,16.355,0.079,17.391,0.143,16.857,0.071,15.912,0.043,15.488,0.207
58.023384,70.180104,0.562,0.654,20152678,4,23,0.894,0.221,16.131,0.095,17.025,0.199,16.642,0.041,15.944,0.059,15.615,0.113
58.071137,70.197632,0.252,0.317,20152678,5,28,1.409,0.195,14.703,0.085,16.112,0.176,15.495,0.046,14.281,0.047,13.729,0.042
57.716168,70.103060,0.811,0.741,20152678,4,12,0.841,0.177,16.336,0.171,17.177,0.043,16.910,0.083,16.113,0.144,15.622,0.033
57.658862,70.112851,0.494,0.476,20152678,5,26,1.012,0.183,15.607,0.114,16.619,0.143,16.225,0.045,15.338,0.039,14.954,0.074
57.730765,70.138605,0.707,0.599,20152678,2,12,1.058,0.017,16.521,0.017,17.580,0.000,17.087,0.024,16.233,0.039,15.629,0.056
57.840996,70.142724,0.233,0.129,20122728,6,34,1.959,0.181,11.738,0.099,13.696,0.151,12.804,0.045,11.075,0.045,10.266,0.043
57.781269,70.156835,0.298,0.364,20152678,5,30,1.406,0.169,14.917,0.089,16.323,0.144,15.711,0.046,14.473,0.053,13.916,0.051
57.606285,70.143856,0.566,0.555,20152678,4,22,0.872,0.208,15.773,0.099,16.645,0.183,16.326,0.028,15.530,0.031,15.160,0.067
57.615866,70.158361,0.604,1.112,20152678,3,16,1.153,0.322,16.134,0.212,17.287,0.242,16.729,0.042,15.861,0.057,15.436,0.109
57.689166,70.158875,0.739,0.795,20152678,4,18,0.906,0.130,16.356,0.098,17.263,0.086,16.962,0.044,16.115,0.082,15.643,0.095
57.690166,70.176007,0.288,0.250,20152678,5,30,0.737,0.194,14.249,0.094,14.986,0.170,14.705,0.042,14.067,0.048,13.797,0.028
57.556126,70.156625,0.630,0.545,20152678,4,25,0.932,0.263,15.979,0.171,16.911,0.199,16.533,0.043,15.626,0.043,15.161,0.115
57.824048,70.215847,0.179,0.130,20152678,5,30,1.381,0.180,13.597,0.097,14.978,0.152,14.380,0.034,13.187,0.036,12.627,0.044
57.691232,70.217269,0.731,0.702,20152678,5,26,1.225,0.210,15.683,0.083,16.908,0.193,16.390,0.027,15.254,0.039,14.694,0.119
57.697437,70.203854,0.467,0.640,20152678,3,10,1.110,0.000,16.349,0.000,17.459,0.000,17.146,0.054,16.021,0.078,15.853,0.215
57.763761,70.227101,0.241,0.120,20122728,6,34,0.623,0.202,11.841,0.095,12.464,0.178,12.229,0.034,11.722,0.037,11.551,0.036
57.953790,70.187636,0.530,0.473,20152678,5,20,1.231,0.057,15.717,0.000,16.948,0.057,16.441,0.068,15.331,0.101,14.836,0.054
57.976090,70.206368,0.357,0.331,20152678,5,30,1.006,0.199,14.758,0.095,15.764,0.174,15.332,0.046,14.434,0.047,14.086,0.038
57.941528,70.219610,0.170,0.236,20152678,5,30,0.873,0.184,14.301,0.092,15.174,0.159,14.828,0.040,14.076,0.037,13.763,0.038
57.952050,70.248440,1.070,0.882,20152678,3,11,0.799,0.264,16.455,0.141,17.254,0.223,16.936,0.000,16.319,0.000,16.384,0.000
58.039465,70.276096,0.386,0.428,20152678,5,28,1.032,0.202,15.035,0.069,16.066,0.190,15.661,0.030,14.715,0.037,14.290,0.044
57.931479,70.271862,0.853,0.692,20152678,5,23,0.754,0.248,15.936,0.158,16.690,0.191,16.382,0.040,15.617,0.038,15.334,0.096
57.781723,70.252088,0.715,0.681,20152678,4,19,1.461,0.226,16.104,0.062,17.565,0.217,16.766,0.042,15.809,0.044,15.286,0.076
57.808667,70.257892,0.520,0.554,20152678,5,25,1.230,0.185,15.784,0.088,17.014,0.162,16.557,0.044,15.271,0.058,14.786,0.076
57.847999,70.283740,0.181,0.294,20122728,6,34,1.964,0.187,11.502,0.098,13.467,0.159,12.562,0.043,10.853,0.039,10.032,0.040
57.916466,70.286887,0.767,0.763,20152678,5,34,0.729,0.214,15.597,0.066,16.325,0.203,16.036,0.042,15.442,0.080,15.126,0.151
57.923381,70.278680,0.230,0.182,20152678,5,30,1.176,0.195,14.214,0.104,15.391,0.165,14.884,0.049,13.843,0.052,13.398,0.043
57.961085,70.287077,0.514,0.741,20122728,2,5,0.960,0.201,17.331,0.000,18.291,0.201,17.640,0.000,16.742,0.000,16.442,0.000
58.048686,70.302174,0.690,0.727,20152678,5,28,0.979,0.232,15.455,0.137,16.434,0.187,16.062,0.065,15.159,0.030,14.789,0.042
58.067921,70.291691,0.255,0.255,20152678,5,30,0.953,0.221,14.266,0.090,15.219,0.202,14.819,0.039,13.992,0.043,13.651,0.061
57.912457,70.297865,0.629,1.089,20152678,5,25,0.896,0.259,15.849,0.118,16.745,0.230,16.297,0.058,15.526,0.043,15.140,0.111
57.925861,70.309758,0.270,0.293,20152678,5,28,1.367,0.200,14.840,0.120,16.206,0.160,15.602,0.048,14.413,0.040,13.883,0.039
57.990794,70.308067,0.489,0.270,20152678,5,30,1.026,0.219,14.764,0.098,15.790,0.196,15.373,0.043,14.486,0.052,14.113,0.046
57.064792,70.020193,0.350,0.472,20152678,4,25,1.144,0.187,15.248,0.064,16.391,0.176,15.891,0.040,14.944,0.032,14.453,0.046
56.964287,70.022438,0.239,0.266,20152678,4,25,1.151,0.186,14.553,0.096,15.704,0.159,15.226,0.035,14.175,0.029,13.615,0.049
57.016827,70.062604,0.129,0.237,20122728,5,27,0.894,0.227,13.600,0.108,14.493,0.200,14.139,0.029,13.367,0.028,13.031,0.025
57.157454,70.055023,0.691,0.516,20152678,4,25,1.040,0.226,15.680,0.062,16.720,0.217,16.319,0.026,15.422,0.016,15.009,0.053
56.944355,70.058642,0.634,0.239,20122728,5,27,0.919,0.210,13.489,0.108,14.408,0.180,14.028,0.037,13.234,0.020,12.879,0.025
56.989303,70.074359,0.179,0.128,20152678,4,25,1.604,0.207,14.137,0.097,15.741,0.183,15.017,0.048,13.593,0.040,12.833,0.024
56.991622,70.066574,0.852,0.721,20152678,4,19,1.270,0.201,16.126,0.057,17.396,0.192,16.837,0.046,15.825,0.068,15.392,0.048
56.865479,70.076765,0.716,0.174,20152678,4,25,1.131,0.196,14.596,0.100,15.726,0.168,15.252,0.036,14.240,0.038,13.809,0.043
56.909678,70.067880,0.778,0.975,20152678,4,17,1.325,0.260,16.315,0.151,17.641,0.212,17.071,0.077,15.867,0.088,15.251,0.033
56.937573,70.111877,1.327,0.858,20152678,2,6,1.565,0.268,16.371,0.173,17.935,0.205,17.118,0.000,15.875,0.000,15.281,0.000
56.937675,70.111580,0.948,0.701,20152678,3,13,1.215,0.278,16.275,0.062,17.490,0.271,16.934,0.092,15.918,0.033,15.284,0.091
57.064611,70.085682,0.414,0.469,20152678,4,25,1.218,0.208,15.418,0.106,16.636,0.179,16.127,0.025,15.003,0.043,14.493,0.075
57.080839,70.096353,0.138,0.164,20152678,4,25,1.035,0.221,14.152,0.103,15.187,0.195,14.773,0.033,13.821,0.023,13.454,0.040
57.082163,70.109669,0.157,0.282,20152678,4,25,0.948,0.213,14.721,0.117,15.670,0.177,15.271,0.033,14.474,0.016,14.123,0.030
57.143260,70.127152,0.816,1.284,20152678,2,7,1.172,0.000,16.148,0.000,17.320,0.000,16.619,0.000,15.616,0.121,15.164,0.067
57.143757,70.126894,0.810,1.147,20152678,3,10,1.104,0.208,15.882,0.088,16.987,0.189,16.513,0.011,15.535,0.000,15.098,0.000
57.098996,70.137006,0.226,0.154,20122728,5,29,0.627,0.206,11.251,0.097,11.878,0.181,11.654,0.030,11.148,0.024,10.940,0.027
57.042094,70.130538,0.624,0.809,20152678,3,13,1.519,0.107,15.801,0.000,17.320,0.107,16.661,0.114,15.432,0.031,14.747,0.082
57.085335,70.157223,0.297,0.442,20152678,4,25,1.402,0.149,15.252,0.090,16.655,0.118,16.045,0.068,14.772,0.036,14.158,0.036
57.260368,70.106966,0.467,0.894,20152678,3,7,1.163,0.000,17.101,0.000,18.264,0.000,17.790,0.085,16.584,0.023,16.052,0.000
57.299778,70.123832,0.501,0.523,20152678,4,27,1.038,0.185,15.247,0.100,16.285,0.155,15.848,0.040,14.956,0.054,14.534,0.036
57.207835,70.108465,0.461,0.574,20152678,4,25,0.938,0.212,15.219,0.126,16.158,0.170,15.791,0.027,14.973,0.024,14.529,0.101
57.213761,70.125274,1.146,0.654,20152678,4,15,1.301,0.000,16.758,0.000,18.058,0.000,17.304,0.064,16.126,0.062,15.468,0.053
57.244350,70.144612,0.274,0.148,20152678,4,25,1.883,0.179,13.559,0.102,15.442,0.147,14.586,0.034,12.938,0.034,12.139,0.040
57.266962,70.148262,0.569,0.331,20152678,4,21,1.390,0.099,15.527,0.074,16.917,0.067,16.282,0.045,15.108,0.034,14.480,0.028
57.275719,70.127498,0.827,0.966,20152678,4,15,1.149,0.218,16.343,0.200,17.492,0.089,16.816,0.030,15.733,0.024,15.244,0.125
57.286056,70.163017,0.296,0.674,20152678,4,20,1.193,0.172,15.379,0.100,16.572,0.140,16.027,0.042,15.063,0.050,14.638,0.124
57.447301,70.179439,0.253,0.227,20152678,4,25,1.138,0.212,14.700,0.104,15.837,0.184,15.367,0.023,14.371,0.031,13.898,0.051
57.322276,70.159162,0.808,1.021,20152678,2,5,0.958,0.121,16.732,0.000,17.691,0.121,17.176,0.000,16.277,0.000,16.314,0.000
57.344036,70.153025,0.150,0.107,20152678,4,25,1.026,0.203,13.541,0.109,14.566,0.171,14.132,0.036,13.269,0.035,12.891,0.023
57.347189,70.166426,0.642,0.683,20152678,4,25,0.949,0.221,15.838,0.076,16.787,0.207,16.363,0.018,15.569,0.050,15.202,0.059
57.235125,70.165479,0.511,0.881,20152678,3,7,0.747,0.064,16.298,0.000,17.045,0.064,16.973,0.417,16.058,0.016,15.173,0.000
57.235804,70.170448,0.126,0.258,20152678,4,25,0.898,0.196,13.907,0.101,14.806,0.168,14.441,0.035,13.689,0.027,13.303,0.043
57.259713,70.161740,0.362,0.276,20152678,4,23,1.508,0.137,14.976,0.064,16.484,0.121,15.828,0.043,14.550,0.038,13.930,0.039
57.179314,70.198153,0.814,0.941,20152678,3,9,1.284,0.121,16.113,0.000,17.397,0.121,16.929,0.051,15.810,0.053,15.383,0.000
57.207151,70.175078,0.957,0.601,20152678,2,6,1.212,0.000,15.794,0.000,17.006,0.000,16.671,0.030,15.599,0.000,14.884,0.105
57.229113,70.181053,0.732,0.800,20152678,4,17,1.048,0.000,16.180,0.000,17.228,0.000,16.930,0.062,15.977,0.041,15.519,0.082
57.273556,70.191530,0.276,0.325,20152678,4,25,1.376,0.202,14.501,0.098,15.876,0.176,15.267,0.022,14.071,0.034,13.520,0.044
57.282624,70.184311,0.322,0.268,20152678,4,25,0.987,0.179,14.791,0.116,15.779,0.137,15.362,0.034,14.517,0.039,14.165,0.034
57.330189,70.200956,0.589,0.498,20152678,4,21,1.078,0.217,15.941,0.078,17.019,0.202,16.551,0.058,15.640,0.067,15.192,0.059
57.383331,70.200168,0.781,0.702,20152678,4,21,0.870,0.155,15.916,0.076,16.786,0.136,16.407,0.057,15.641,0.115,15.221,0.030
57.331689,70.247952,0.380,0.137,20122728,5,29,0.738,0.212,12.726,0.097,13.464,0.189,13.178,0.029,12.562,0.031,12.310,0.028
57.354428,70.240933,0.601,1.007,20152678,4,15,1.277,0.000,16.044,0.000,17.321,0.000,17.022,0.049,15.617,0.109,14.960,0.086
56.987341,70.142640,0.207,0.214,20152678,4,25,1.171,0.197,14.491,0.103,15.662,0.168,15.149,0.033,14.161,0.015,13.672,0.040
56.994699,70.135503,0.364,0.396,20152678,4,25,1.405,0.225,15.095,0.084,16.500,0.209,15.888,0.029,14.579,0.031,14.032,0.048
57.065121,70.172203,0.098,0.172,20122728,5,29,0.735,0.210,12.551,0.104,13.286,0.182,13.006,0.033,12.406,0.029,12.148,0.020
56.986453,70.170647,0.560,0.320,20152678,4,25,1.666,0.186,14.870,0.097,16.536,0.159,15.765,0.038,14.336,0.044,13.624,0.041
56.751328,70.139347,0.167,0.129,20122728,5,27,0.906,0.205,12.805,0.093,13.712,0.182,13.333,0.031,12.595,0.026,12.278,0.022
56.810672,70.208922,0.741,1.040,20152678,3,10,1.151,0.073,16.236,0.064,17.387,0.035,16.994,0.070,16.015,0.014,15.409,0.006
56.880033,70.235271,0.112,0.132,20122728,5,29,0.608,0.213,11.512,0.097,12.120,0.190,11.904,0.028,11.418,0.028,11.214,0.029
56.947456,70.229895,0.322,0.537,20152678,4,25,1.039,0.220,14.614,0.096,15.653,0.198,15.206,0.051,14.283,0.031,13.799,0.035
57.108848,70.198767,0.156,0.113,20152678,4,25,1.001,0.208,13.952,0.104,14.954,0.180,14.544,0.030,13.673,0.030,13.260,0.036
57.211620,70.211699,0.271,0.163,20122728,5,27,1.802,0.203,13.293,0.101,15.096,0.176,14.285,0.039,12.697,0.045,11.968,0.039
57.138288,70.195408,0.628,0.612,20152678,4,12,1.184,0.103,16.381,0.000,17.565,0.103,17.014,0.077,16.040,0.093,15.347,0.067
57.075743,70.224727,0.293,0.393,20152678,4,23,1.573,0.174,14.864,0.118,16.437,0.128,15.755,0.034,14.337,0.030,13.640,0.080
57.120965,70.248766,0.169,0.187,20152678,4,25,1.141,0.183,14.340,0.087,15.482,0.161,15.014,0.043,13.964,0.029,13.478,0.040
57.244101,70.245003,0.200,0.257,20152678,4,25,0.973,0.204,14.614,0.101,15.587,0.177,15.202,0.023,14.344,0.035,13.917,0.056
57.020772,70.225719,0.668,0.632,20152678,3,10,0.982,0.000,16.479,0.000,17.461,0.000,17.240,0.019,16.043,0.059,15.568,0.167
57.037683,70.232060,0.299,0.811,20152678,2,7,1.087,0.000,16.387,0.000,17.474,0.000,17.216,0.014,16.080,0.021,15.574,0.000
57.074030,70.258008,0.746,0.644,20152678,2,5,0.866,0.000,16.500,0.000,17.366,0.000,17.215,0.000,16.099,0.000,15.516,0.072
56.979171,70.239148,1.141,0.930,20152678,4,13,0.543,0.000,16.572,0.000,17.115,0.000,16.859,0.050,15.903,0.035,15.326,0.102
57.009929,70.272045,0.361,0.497,20152678,4,25,1.148,0.239,15.440,0.121,16.587,0.206,16.079,0.055,15.085,0.043,14.586,0.096
57.068857,70.289202,0.598,0.774,20152678,4,25,1.092,0.228,15.752,0.088,16.844,0.210,16.413,0.020,15.389,0.048,14.852,0.067
57.209340,70.297889,0.571,0.547,20152678,4,23,1.398,0.159,15.723,0.068,17.120,0.143,16.460,0.033,15.251,0.048,14.606,0.034
57.215121,70.313104,0.743,0.603,20152678,4,13,1.429,0.125,16.453,0.104,17.882,0.070,17.203,0.038,16.187,0.079,15.546,0.038
57.222079,70.306632,0.602,0.349,20152678,4,25,1.647,0.204,15.432,0.089,17.078,0.183,16.296,0.054,14.925,0.034,14.208,0.073
57.123405,70.313426,0.606,0.525,20152678,4,23,1.156,0.167,15.537,0.066,16.693,0.154,16.235,0.047,15.220,0.043,14.706,0.052
57.160072,70.316872,0.445,0.669,20152678,4,11,1.077,0.079,16.217,0.000,17.293,0.079,16.785,0.045,15.740,0.041,15.189,0.084
57.553132,70.191521,0.613,0.975,20152678,4,21,0.930,0.206,16.273,0.052,17.203,0.199,16.809,0.027,15.950,0.040,15.566,0.047
57.441955,70.201972,0.834,0.937,20152678,4,22,1.114,0.174,16.185,0.089,17.300,0.150,16.763,0.043,15.891,0.048,15.409,0.092
57.481086,70.228029,0.216,0.397,20152678,5,26,0.961,0.215,14.991,0.116,15.952,0.181,15.566,0.031,14.742,0.044,14.313,0.053
57.567280,70.236439,0.764,0.414,20152678,5,26,0.638,0.203,15.246,0.111,15.884,0.169,15.627,0.036,15.091,0.027,14.914,0.083
57.697656,70.252094,0.564,0.960,20152678,5,26,0.961,0.202,14.540,0.109,15.501,0.169,15.098,0.060,14.278,0.105,13.883,0.087
57.590055,70.264158,0.308,0.208,20152678,5,26,1.486,0.194,14.691,0.109,16.177,0.161,15.505,0.030,14.236,0.030,13.607,0.053
57.633154,70.264810,0.476,0.337,20152678,5,26,1.047,0.212,14.848,0.090,15.895,0.192,15.483,0.037,14.527,0.055,14.119,0.067
57.668630,70.295062,0.586,0.493,20152678,5,28,1.357,0.204,15.383,0.093,16.741,0.181,16.207,0.063,14.921,0.060,14.385,0.081
57.592308,70.297834,0.589,0.974,20152678,5,22,0.928,0.246,15.751,0.151,16.678,0.193,16.262,0.017,15.453,0.022,15.008,0.080
57.669101,70.312425,0.739,0.946,20152678,5,22,0.519,0.258,15.422,0.114,15.942,0.231,15.787,0.054,15.346,0.063,15.202,0.112
57.535263,70.308088,0.171,0.126,20152678,5,26,1.044,0.226,13.608,0.113,14.652,0.196,14.224,0.045,13.285,0.040,12.893,0.036
57.584353,70.327645,0.439,0.490,20122728,2,13,1.156,0.233,15.997,0.069,17.153,0.223,16.733,0.029,15.648,0.046,15.251,0.067
57.584562,70.327586,0.822,1.454,20152678,2,10,1.169,0.091,16.164,0.008,17.333,0.091,16.732,0.089,15.643,0.103,15.178,0.092
57.877805,70.296088,0.483,0.458,20152678,5,26,0.977,0.212,15.311,0.140,16.289,0.160,15.917,0.037,14.992,0.040,14.602,0.052
57.751381,70.291493,0.178,0.270,20122728,6,32,1.501,0.192,12.888,0.099,14.388,0.164,13.725,0.033,12.402,0.044,11.811,0.043
57.819445,70.340398,0.226,0.258,20152678,5,30,0.801,0.191,14.237,0.093,15.038,0.166,14.709,0.028,14.029,0.044,13.744,0.056
57.850761,70.328698,0.600,0.880,20152678,4,16,0.933,0.059,16.071,0.000,17.005,0.059,16.590,0.033,15.751,0.096,15.399,0.115
57.926288,70.336652,0.682,0.849,20152678,4,21,0.856,0.232,15.944,0.106,16.800,0.207,16.441,0.044,15.717,0.029,15.436,0.112
57.656745,70.327789,0.615,0.774,20152678,5,25,0.933,0.192,15.694,0.099,16.627,0.164,16.166,0.037,15.391,0.043,14.999,0.084
57.719798,70.342014,1.044,0.554,20152678,4,16,1.133,0.207,16.372,0.128,17.504,0.162,17.029,0.034,15.975,0.095,15.674,0.193
57.731499,70.383920,0.487,0.524,20152678,5,26,1.746,0.164,15.143,0.034,16.889,0.161,16.167,0.042,14.592,0.029,13.827,0.041
57.748040,70.388876,0.539,0.615,20152678,4,19,1.008,0.125,15.696,0.063,16.704,0.108,16.374,0.042,15.458,0.031,15.054,0.047
57.912146,70.385041,0.560,0.535,20152678,5,30,0.945,0.170,15.281,0.055,16.225,0.160,15.840,0.060,15.000,0.052,14.654,0.077
57.793396,70.376656,0.839,0.553,20152678,4,18,0.790,0.111,16.229,0.081,17.019,0.076,16.836,0.086,16.095,0.093,15.772,0.088
57.840928,70.405545,0.466,0.404,20152678,5,30,0.926,0.200,14.320,0.090,15.245,0.178,14.854,0.041,14.044,0.050,13.682,0.063
57.904541,70.427141,0.197,0.151,20122728,6,32,1.557,0.177,12.734,0.089,14.291,0.153,13.591,0.044,12.243,0.045,11.629,0.037
57.883963,70.415214,0.322,0.255,20152678,5,30,1.258,0.186,14.227,0.083,15.485,0.167,14.930,0.038,13.846,0.041,13.373,0.038
57.408684,70.297990,0.604,0.376,20152678,4,18,1.499,0.110,15.795,0.108,17.294,0.023,16.703,0.030,15.357,0.058,14.713,0.032
57.413314,70.287130,0.821,1.001,20152678,2,23,1.462,0.098,15.442,0.061,16.903,0.077,16.372,0.052,14.923,0.064,14.169,0.036
57.413500,70.287396,0.689,1.486,20152678,3,7,1.543,0.262,15.490,0.000,17.034,0.262,16.322,0.000,14.920,0.000,14.259,0.000
57.366750,70.316206,0.397,0.436,20152678,4,19,1.957,0.243,15.682,0.081,17.638,0.229,16.752,0.082,15.076,0.050,14.233,0.048
57.544896,70.346988,0.600,0.607,20152678,3,9,0.944,0.000,16.050,0.000,16.994,0.000,16.669,0.041,15.865,0.070,15.614,0.000
57.583120,70.364423,0.662,0.421,20152678,3,20,1.378,0.214,15.780,0.194,17.158,0.090,16.643,0.038,15.345,0.032,14.748,0.030
57.477319,70.350032,0.565,0.369,20152678,5,26,1.074,0.192,15.224,0.104,16.299,0.161,15.826,0.047,14.929,0.038,14.516,0.067
57.256256,70.329783,0.687,0.404,20152678,4,25,1.198,0.225,15.602,0.111,16.800,0.195,16.287,0.039,15.227,0.031,14.709,0.050
57.274649,70.321644,0.557,0.521,20152678,4,25,1.745,0.253,15.434,0.114,17.180,0.226,16.390,0.067,14.822,0.033,14.006,0.000
57.299939,70.348308,0.545,0.673,20152678,4,13,1.029,0.000,16.569,0.000,17.598,0.000,17.332,0.068,16.218,0.044,15.590,0.020
57.255430,70.344137,0.874,0.674,20152678,4,13,1.352,0.108,16.334,0.000,17.686,0.108,17.069,0.103,16.014,0.087,15.550,0.123
57.295098,70.375357,0.542,0.552,20152678,4,25,1.190,0.237,15.242,0.092,16.432,0.218,15.919,0.033,14.923,0.036,14.415,0.041
57.336580,70.366793,0.781,0.713,20152678,4,22,1.250,0.156,16.132,0.068,17.382,0.140,16.892,0.053,15.815,0.106,15.288,0.153
57.487729,70.378755,0.336,0.320,20152678,5,26,1.041,0.220,14.816,0.105,15.858,0.194,15.431,0.048,14.504,0.028,14.048,0.034
57.499412,70.388914,0.763,0.670,20152678,3,18,1.097,0.224,16.300,0.122,17.397,0.188,16.957,0.033,15.999,0.035,15.493,0.150
57.680571,70.379984,0.455,0.622,20152678,5,30,1.372,0.201,15.284,0.092,16.657,0.178,16.042,0.032,14.876,0.043,14.294,0.050
57.621378,70.395769,0.463,0.559,20122728,2,9,0.904,0.278,16.177,0.036,17.080,0.276,16.794,0.011,15.952,0.066,15.599,0.000
57.560739,70.397828,0.536,0.523,20152678,5,24,1.047,0.214,15.328,0.081,16.375,0.198,15.959,0.036,15.072,0.053,14.656,0.092
57.571720,70.384976,0.757,0.588,20152678,4,25,0.827,0.251,15.789,0.106,16.616,0.227,16.286,0.023,15.552,0.070,15.218,0.115
57.604522,70.395837,0.486,0.826,20152678,4,13,0.963,0.106,15.574,0.072,16.537,0.078,16.102,0.056,15.246,0.063,14.876,0.040
57.610844,70.419336,0.847,0.542,20152678,5,26,0.995,0.259,15.604,0.107,16.599,0.235,16.154,0.072,15.287,0.044,14.927,0.085
57.646060,70.414640,0.647,0.501,20152678,5,28,1.484,0.219,15.161,0.122,16.646,0.182,15.996,0.045,14.705,0.041,14.112,0.066
57.659960,70.422192,0.769,0.648,20152678,4,22,0.986,0.257,16.067,0.125,17.053,0.224,16.624,0.055,15.754,0.047,15.263,0.086
57.793006,70.421447,0.350,0.842,20122728,2,5,1.248,0.115,16.587,0.000,17.835,0.115,17.262,0.000,16.145,0.000,15.799,0.000
57.732781,70.426685,0.469,0.375,20152678,5,30,0.926,0.180,14.777,0.088,15.703,0.156,15.324,0.055,14.497,0.053,14.153,0.081
57.546252,70.421863,0.507,0.522,20152678,5,25,1.291,0.225,15.657,0.097,16.949,0.204,16.401,0.041,15.159,0.023,14.594,0.068
57.608867,70.426073,0.697,0.744,20152678,3,9,0.980,0.202,16.808,0.134,17.788,0.150,17.460,0.021,16.569,0.122,15.953,0.000
58.090915,70.324898,0.426,0.652,20152678,5,30,1.255,0.244,15.403,0.092,16.658,0.226,16.067,0.042,15.028,0.058,14.610,0.077
58.046618,70.350499,0.221,0.125,20122728,6,34,0.660,0.196,11.740,0.089,12.400,0.174,12.157,0.032,11.612,0.041,11.412,0.034
58.056039,70.356865,0.468,0.661,20152678,5,16,1.060,0.205,15.381,0.111,16.441,0.173,16.023,0.080,15.079,0.040,14.665,0.008
57.974922,70.391185,0.498,0.398,20152678,5,30,1.405,0.181,14.738,0.077,16.143,0.164,15.493,0.047,14.288,0.054,13.751,0.042
58.042368,70.398031,1.016,0.890,20152678,4,17,0.906,0.241,16.305,0.052,17.211,0.235,16.936,0.070,16.040,0.112,15.710,0.000
58.070534,70.421886,0.377,0.307,20152678,5,30,1.084,0.205,14.969,0.105,16.053,0.176,15.593,0.032,14.657,0.040,14.284,0.052
58.081934,70.431059,0.293,0.233,20152678,5,30,0.740,0.193,14.086,0.085,14.826,0.173,14.536,0.027,13.906,0.048,13.643,0.053
57.961277,70.401598,1.145,0.742,20122728,2,7,0.917,0.116,16.821,0.000,17.738,0.116,17.249,0.016,16.621,0.152,16.484,0.000
58.005704,70.430469,0.536,0.772,20152678,5,21,1.042,0.126,15.946,0.047,16.988,0.117,16.529,0.072,15.508,0.048,15.127,0.061
56.656839,70.174893,0.351,0.541,20122728,2,11,1.286,0.064,15.747,0.000,17.033,0.064,16.412,0.020,15.394,0.045,14.949,0.041
56.657102,70.174712,0.364,1.085,20152678,2,10,1.196,0.072,15.843,0.010,17.038,0.072,16.366,0.075,15.419,0.090,14.915,0.050
56.735910,70.206471,0.314,0.288,20152678,4,25,1.172,0.180,14.692,0.080,15.864,0.161,15.379,0.054,14.310,0.025,13.884,0.063
56.644263,70.212581,0.367,0.406,20152678,4,25,1.019,0.206,15.295,0.114,16.314,0.172,15.897,0.026,14.950,0.023,14.517,0.055
56.652081,70.201405,0.217,0.191,20152678,4,25,0.972,0.187,14.690,0.097,15.663,0.159,15.262,0.029,14.427,0.019,14.004,0.054
