RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Field,nobs,mobs,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,g'mag,e_g'mag,r'mag,e_r'mag,i'mag,e_i'mag
11.226814,41.094009,1.170,1.036,20121873,3,13,1.450,0.136,16.248,0.129,17.698,0.043,16.906,0.051,15.615,0.036,15.048,0.057
11.213848,41.106172,0.128,0.117,20151873,9,45,0.946,0.026,11.354,0.020,12.300,0.017,11.788,0.036,11.064,0.030,10.733,0.039
11.179879,41.125102,0.457,0.312,20151873,10,46,0.645,0.049,14.520,0.030,15.165,0.039,14.784,0.040,14.332,0.036,14.143,0.070
11.219528,41.145380,0.544,0.517,20151873,10,48,1.034,0.047,14.784,0.037,15.818,0.029,15.287,0.040,14.410,0.034,14.074,0.046
11.252928,41.165655,0.512,0.462,20151873,9,43,0.664,0.079,15.205,0.067,15.868,0.042,15.468,0.039,15.004,0.045,14.843,0.071
11.275597,41.178357,0.270,0.488,20151873,10,47,0.576,0.057,14.500,0.038,15.076,0.043,14.745,0.043,14.365,0.019,14.185,0.038
11.245507,41.189443,0.440,0.617,20151873,10,47,0.519,0.071,15.214,0.057,15.733,0.043,15.431,0.045,15.036,0.032,14.876,0.084
11.311525,41.160768,0.555,0.679,20151873,9,42,1.024,0.092,15.350,0.029,16.374,0.088,15.809,0.024,15.031,0.028,14.710,0.040
11.333485,41.180245,0.969,0.653,20151873,8,33,0.553,0.094,15.626,0.079,16.178,0.051,15.850,0.036,15.485,0.033,15.367,0.057
11.395535,41.179247,0.749,0.739,20151873,9,34,0.762,0.089,15.684,0.037,16.446,0.081,16.053,0.045,15.372,0.060,15.214,0.091
11.377508,41.216725,1.066,0.802,20151873,6,20,0.559,0.093,16.041,0.090,16.599,0.022,16.226,0.046,15.891,0.129,15.694,0.079
11.328847,41.219694,0.566,0.645,20151873,10,44,1.093,0.080,15.050,0.051,16.143,0.061,15.559,0.054,14.656,0.042,14.281,0.044
11.266962,41.219081,1.260,0.303,20151873,2,6,0.695,0.000,15.199,0.000,15.894,0.000,15.426,0.000,14.838,0.000,14.554,0.103
11.267145,41.219046,0.456,0.488,20151873,9,39,0.850,0.062,15.145,0.044,15.994,0.044,15.528,0.026,14.851,0.044,14.631,0.043
11.286490,41.234759,0.544,0.575,20151873,9,44,0.947,0.071,15.109,0.037,16.056,0.060,15.505,0.032,14.821,0.042,14.516,0.044
11.307517,41.229776,0.525,0.751,20151873,10,43,0.562,0.062,15.272,0.028,15.834,0.056,15.505,0.042,15.140,0.038,14.976,0.079
11.347116,41.244026,0.637,0.441,20151873,10,46,0.558,0.048,15.053,0.038,15.611,0.030,15.302,0.053,14.929,0.033,14.792,0.048
11.312019,41.277160,0.452,0.396,20151873,10,48,0.525,0.052,14.537,0.027,15.062,0.044,14.726,0.079,14.396,0.024,14.255,0.054
11.315555,41.256682,0.585,0.839,20151873,9,41,0.783,0.121,15.504,0.050,16.287,0.110,15.836,0.034,15.202,0.050,14.976,0.102
11.319761,41.272423,0.836,0.723,20151873,9,41,0.735,0.066,15.664,0.031,16.399,0.058,16.016,0.055,15.438,0.046,15.190,0.077
11.328245,41.290994,1.019,0.694,20151873,7,34,0.620,0.085,16.077,0.058,16.697,0.062,16.322,0.073,15.876,0.059,15.796,0.159
11.337940,41.283185,0.263,0.281,20151873,10,50,0.999,0.047,14.200,0.027,15.199,0.039,14.648,0.034,13.896,0.033,13.579,0.036
11.149248,41.141340,0.489,0.474,20151873,9,42,0.650,0.046,15.040,0.036,15.690,0.028,15.291,0.032,14.838,0.022,14.659,0.080
11.188280,41.177288,1.249,1.224,20151873,5,12,1.200,0.193,16.479,0.088,17.679,0.172,16.973,0.041,16.181,0.084,16.051,0.041
11.202107,41.163328,0.099,0.095,20151873,10,50,1.003,0.027,10.830,0.024,11.833,0.014,11.316,0.033,10.510,0.029,10.100,0.041
11.132552,41.163806,0.626,0.522,20151873,9,45,0.670,0.091,15.263,0.054,15.933,0.073,15.542,0.018,15.098,0.043,14.894,0.055
11.166374,41.177562,0.567,0.435,20151873,10,47,0.772,0.071,14.956,0.048,15.728,0.052,15.284,0.039,14.705,0.048,14.496,0.064
11.168376,41.171152,0.572,0.403,20151873,10,48,0.964,0.064,14.695,0.040,15.658,0.050,15.125,0.032,14.401,0.050,14.096,0.066
11.174406,41.194810,0.176,0.220,20151873,10,50,0.520,0.037,13.828,0.024,14.347,0.028,14.042,0.040,13.710,0.031,13.568,0.052
11.213565,41.194019,0.326,0.308,20151873,10,50,0.523,0.046,14.296,0.031,14.818,0.034,14.513,0.041,14.158,0.028,14.034,0.043
11.187403,41.220194,0.678,0.740,20151873,7,30,0.610,0.066,15.794,0.021,16.404,0.063,16.093,0.041,15.652,0.069,15.565,0.073
11.190219,41.227414,0.905,0.825,20151873,6,20,0.649,0.090,16.071,0.085,16.720,0.030,16.386,0.027,15.989,0.052,16.056,0.000
11.194922,41.206301,0.360,0.490,20151873,10,49,0.500,0.055,14.779,0.029,15.279,0.047,14.991,0.018,14.667,0.036,14.575,0.054
11.133098,41.209181,1.016,0.955,20121873,3,8,1.229,0.000,16.348,0.000,17.576,0.000,16.962,0.080,16.029,0.083,15.538,0.090
11.149083,41.223578,0.644,0.744,20121873,7,31,1.027,0.084,15.509,0.050,16.536,0.068,16.059,0.052,15.152,0.055,14.794,0.049
11.124799,41.220022,0.437,0.494,20151873,9,42,0.822,0.072,15.205,0.031,16.026,0.065,15.586,0.037,14.933,0.060,14.613,0.066
11.096515,41.199353,0.912,1.041,20121873,4,17,0.956,0.180,16.488,0.046,17.444,0.174,16.923,0.094,16.174,0.053,15.763,0.052
11.092307,41.211072,0.928,0.642,20151873,6,22,1.100,0.075,16.025,0.040,17.125,0.064,16.615,0.061,15.630,0.040,15.215,0.097
11.130300,41.241849,0.958,1.097,20151873,6,21,0.923,0.187,16.249,0.172,17.171,0.075,16.724,0.036,15.962,0.033,15.796,0.152
11.167547,41.250138,0.755,0.721,20151873,9,33,0.689,0.156,15.755,0.149,16.443,0.044,16.049,0.066,15.478,0.053,15.171,0.055
11.184744,41.251253,1.084,1.103,20121873,5,15,0.696,0.101,16.135,0.064,16.831,0.079,16.412,0.087,15.925,0.092,15.448,0.000
11.188645,41.268686,0.483,0.579,20151873,10,46,1.431,0.075,15.000,0.036,16.431,0.066,15.758,0.042,14.433,0.053,13.772,0.066
11.143546,41.273998,0.724,0.988,20121873,7,31,0.741,0.180,16.210,0.130,16.951,0.125,16.539,0.044,16.061,0.066,15.789,0.098
11.127408,41.260289,0.077,0.062,20151873,10,50,0.447,0.027,11.161,0.024,11.608,0.012,11.344,0.035,11.076,0.028,10.974,0.039
11.265085,41.242990,0.824,0.870,20151873,8,31,0.657,0.167,15.773,0.116,16.430,0.120,16.012,0.043,15.592,0.054,15.398,0.031
11.248883,41.298443,1.383,0.928,20121873,3,9,0.606,0.080,16.768,0.037,17.374,0.071,16.890,0.019,16.532,0.043,16.753,0.000
11.237434,41.285125,0.808,0.804,20151873,8,32,0.556,0.126,15.899,0.111,16.455,0.060,16.094,0.014,15.697,0.071,15.546,0.132
11.260957,41.296884,1.112,0.891,20151873,5,11,0.558,0.000,16.342,0.000,16.900,0.000,16.650,0.097,16.122,0.133,15.773,0.140
11.308858,41.314186,0.259,0.400,20151873,10,48,1.001,0.059,14.615,0.029,15.615,0.051,15.116,0.045,14.221,0.032,13.908,0.041
11.271278,41.297174,0.282,0.314,20121873,3,9,0.418,0.224,16.080,0.217,16.498,0.058,16.197,0.000,16.013,0.000,15.564,0.000
11.280734,41.325972,0.515,0.279,20121873,2,10,0.507,0.028,15.181,0.000,15.687,0.028,15.408,0.000,15.006,0.028,14.794,0.016
11.267250,41.317482,0.516,0.676,20151873,10,45,0.920,0.087,15.194,0.028,16.115,0.082,15.606,0.056,14.908,0.040,14.632,0.090
11.271294,41.292424,0.101,0.209,20151873,10,50,0.754,0.032,12.827,0.025,13.581,0.020,13.167,0.033,12.602,0.027,12.390,0.041
11.280648,41.325997,0.477,0.819,20151873,8,36,0.547,0.069,15.203,0.050,15.751,0.048,15.404,0.047,15.073,0.053,14.906,0.070
11.285784,41.306460,0.698,0.884,20151873,9,36,0.800,0.108,15.620,0.066,16.420,0.086,15.940,0.061,15.382,0.045,15.191,0.127
11.190571,41.285389,0.110,0.118,20151873,9,45,1.024,0.029,12.549,0.027,13.573,0.010,13.022,0.033,12.230,0.033,11.884,0.044
11.200940,41.277330,0.202,0.196,20151873,10,50,0.525,0.033,14.058,0.028,14.583,0.017,14.266,0.034,13.940,0.028,13.805,0.039
11.209233,41.270169,0.457,0.323,20151873,10,47,0.860,0.086,14.877,0.050,15.737,0.070,15.251,0.048,14.600,0.029,14.326,0.058
11.233566,41.306632,0.594,0.990,20121873,5,18,0.664,0.080,15.806,0.055,16.469,0.058,16.083,0.042,15.592,0.071,15.290,0.000
11.233587,41.306516,0.897,0.992,20151873,4,18,0.681,0.205,15.780,0.092,16.462,0.183,16.099,0.018,15.634,0.076,15.480,0.019
11.240467,41.315808,0.897,0.149,20151873,7,17,0.530,0.206,13.226,0.129,13.756,0.160,13.361,0.013,13.039,0.063,12.920,0.037
11.172505,41.318424,0.073,0.061,20151873,10,50,0.578,0.027,11.253,0.024,11.831,0.013,11.507,0.034,11.115,0.027,10.963,0.039
11.191654,41.341929,0.191,0.190,20151873,10,50,0.569,0.029,13.755,0.026,14.324,0.013,13.985,0.029,13.610,0.029,13.481,0.047
11.255663,41.329988,0.577,0.979,20151873,7,27,0.928,0.068,15.854,0.061,16.782,0.031,16.291,0.034,15.609,0.043,15.207,0.070
11.261093,41.373286,0.173,0.174,20151873,10,50,0.592,0.042,13.885,0.037,14.477,0.020,14.127,0.028,13.742,0.031,13.609,0.046
11.261828,41.349568,0.901,0.839,20151873,8,31,0.730,0.101,15.939,0.065,16.669,0.077,16.299,0.045,15.625,0.065,15.400,0.144
11.246885,41.372414,0.137,0.120,20151873,10,50,0.578,0.035,13.378,0.029,13.956,0.019,13.619,0.029,13.250,0.032,13.122,0.038
11.251984,41.365198,0.772,0.814,20151873,8,32,0.780,0.084,15.770,0.053,16.549,0.065,16.057,0.061,15.539,0.059,15.382,0.096
11.417370,41.222150,0.131,0.141,20151873,10,50,0.659,0.032,13.476,0.024,14.135,0.021,13.760,0.031,13.310,0.031,13.153,0.046
11.441743,41.272424,0.820,0.761,20121873,5,20,0.844,0.153,16.341,0.151,17.184,0.027,16.687,0.038,16.074,0.122,15.924,0.050
11.450538,41.260265,0.911,0.791,20121873,4,15,0.604,0.176,16.463,0.153,17.067,0.086,16.736,0.038,16.354,0.099,16.130,0.000
11.433659,41.254632,0.691,0.537,20151873,8,28,0.732,0.076,15.717,0.063,16.449,0.043,16.086,0.043,15.545,0.052,15.336,0.035
11.428619,41.301297,0.743,0.729,20151873,9,45,0.804,0.075,15.316,0.034,16.120,0.066,15.646,0.031,15.079,0.048,14.869,0.040
11.464227,41.277452,0.147,0.150,20151873,10,50,0.543,0.021,13.420,0.019,13.963,0.010,13.646,0.032,13.292,0.031,13.162,0.040
11.468801,41.286356,0.362,0.457,20151873,10,50,0.893,0.061,14.631,0.037,15.524,0.049,15.024,0.028,14.362,0.037,14.092,0.068
11.486395,41.321992,0.712,1.269,20121873,2,9,0.671,0.106,16.383,0.026,17.055,0.103,16.689,0.058,16.189,0.044,15.850,0.000
11.485497,41.298740,0.769,0.801,20151873,9,41,0.641,0.109,15.502,0.049,16.143,0.097,15.759,0.020,15.320,0.052,15.089,0.070
11.483811,41.341319,0.122,0.120,20151873,10,50,0.678,0.031,13.149,0.023,13.827,0.021,13.447,0.028,12.965,0.031,12.765,0.044
11.377702,41.278447,0.853,1.046,20121873,5,21,0.747,0.102,16.149,0.021,16.896,0.099,16.476,0.041,15.898,0.022,15.717,0.168
11.382704,41.272650,0.416,0.428,20151873,10,50,0.705,0.054,14.609,0.024,15.314,0.049,14.910,0.022,14.433,0.031,14.223,0.078
11.348316,41.314150,0.921,1.160,20121873,4,21,0.913,0.017,15.847,0.008,16.760,0.016,16.316,0.065,15.477,0.066,15.248,0.023
11.348428,41.314038,0.554,1.250,20121873,3,14,0.971,0.008,15.761,0.008,16.732,0.000,16.309,0.100,15.595,0.145,15.222,0.115
11.375591,41.353135,0.556,1.011,20121873,6,27,0.930,0.058,15.552,0.032,16.482,0.048,15.978,0.033,15.203,0.057,14.952,0.069
11.386660,41.323653,0.350,0.394,20151873,10,49,0.621,0.040,14.767,0.024,15.387,0.032,15.045,0.038,14.596,0.025,14.398,0.080
11.432475,41.328907,0.110,0.126,20151873,10,50,0.559,0.031,13.143,0.025,13.702,0.019,13.382,0.036,13.021,0.027,12.891,0.047
11.432566,41.362611,0.749,0.924,20151873,7,28,0.868,0.067,15.816,0.060,16.684,0.030,16.285,0.072,15.562,0.040,15.229,0.119
11.444020,41.375821,0.874,1.087,20151873,7,23,0.667,0.115,16.008,0.104,16.675,0.049,16.295,0.064,15.741,0.059,15.513,0.119
11.514274,41.336030,0.761,1.264,20121873,3,14,0.912,0.128,16.404,0.060,17.316,0.113,16.858,0.018,16.096,0.100,15.794,0.208
11.527133,41.349531,0.475,0.508,20121873,4,15,0.771,0.087,15.649,0.000,16.420,0.087,16.075,0.102,15.355,0.043,15.041,0.069
11.523626,41.372003,0.645,0.511,20151873,10,50,0.955,0.057,13.731,0.048,14.686,0.031,14.171,0.032,13.441,0.050,13.156,0.053
11.527076,41.349346,0.731,0.878,20151873,6,21,0.775,0.102,15.699,0.095,16.473,0.037,16.066,0.038,15.385,0.012,15.005,0.092
11.532289,41.376843,0.144,0.121,20151873,10,50,1.352,0.031,10.938,0.028,12.290,0.014,11.603,0.030,10.498,0.032,10.045,0.031
11.497685,41.362834,0.412,0.351,20151873,10,49,0.615,0.060,14.845,0.054,15.460,0.027,15.121,0.026,14.679,0.032,14.532,0.061
11.501417,41.356426,0.572,0.646,20151873,10,48,0.819,0.064,15.044,0.047,15.864,0.043,15.392,0.049,14.814,0.040,14.560,0.073
11.508343,41.388495,0.121,0.204,20151873,10,50,0.597,0.037,13.725,0.030,14.322,0.021,13.983,0.036,13.576,0.027,13.415,0.048
11.532955,41.429437,0.595,0.735,20151873,9,40,0.819,0.105,15.522,0.048,16.340,0.094,15.912,0.043,15.309,0.045,15.142,0.079
11.549161,41.407050,0.052,0.086,20151873,10,50,0.458,0.031,11.155,0.026,11.614,0.016,11.350,0.032,11.071,0.030,10.987,0.042
11.470944,41.399151,0.297,0.420,20151873,10,50,0.818,0.050,14.512,0.039,15.331,0.031,14.868,0.023,14.299,0.034,14.102,0.056
11.486449,41.393688,0.265,0.245,20151873,10,50,0.823,0.047,14.123,0.037,14.946,0.029,14.507,0.032,13.871,0.035,13.643,0.036
11.456937,41.414060,0.343,1.336,20151873,7,29,0.625,0.066,13.487,0.056,14.112,0.036,13.736,0.059,13.394,0.059,13.162,0.000
11.511725,41.438475,0.235,0.151,20151873,10,50,0.903,0.038,13.885,0.030,14.788,0.024,14.309,0.028,13.599,0.038,13.358,0.029
11.529560,41.458470,0.793,0.593,20151873,8,30,0.719,0.077,15.775,0.043,16.494,0.064,16.075,0.033,15.557,0.047,15.404,0.091
11.493770,41.482904,0.644,0.533,20151873,9,41,0.667,0.112,15.577,0.068,16.245,0.088,15.871,0.064,15.398,0.078,15.213,0.088
11.350199,41.343790,0.115,0.113,20151873,10,50,0.524,0.027,13.120,0.022,13.644,0.015,13.331,0.036,12.998,0.032,12.902,0.039
11.357388,41.360996,0.877,0.427,20121873,4,16,0.592,0.099,14.874,0.081,15.466,0.056,15.118,0.057,14.681,0.051,14.504,0.015
11.357038,41.361059,1.027,0.474,20151873,7,32,0.628,0.060,14.928,0.041,15.555,0.044,15.111,0.037,14.782,0.052,14.637,0.078
11.314489,41.384080,0.228,0.177,20151873,10,50,0.965,0.032,13.876,0.027,14.841,0.017,14.323,0.035,13.577,0.036,13.269,0.039
11.339913,41.393389,0.283,0.255,20151873,10,50,0.532,0.049,14.207,0.028,14.739,0.040,14.443,0.035,14.078,0.035,13.967,0.047
11.346338,41.378808,0.163,0.143,20151873,10,50,0.673,0.028,13.469,0.022,14.142,0.017,13.763,0.032,13.294,0.026,13.122,0.043
11.393051,41.422456,0.700,0.795,20151873,9,34,0.614,0.094,15.860,0.077,16.474,0.054,16.131,0.063,15.655,0.059,15.374,0.052
11.360249,41.398335,0.095,0.110,20151873,10,50,0.650,0.031,12.740,0.027,13.390,0.017,13.025,0.030,12.572,0.029,12.404,0.036
11.390114,41.444354,0.125,0.120,20151873,10,50,0.484,0.034,13.241,0.027,13.725,0.021,13.431,0.030,13.140,0.032,13.047,0.032
11.297533,41.385064,0.747,0.820,20151873,9,40,0.653,0.075,15.710,0.030,16.363,0.068,15.976,0.030,15.458,0.050,15.262,0.164
11.309919,41.394999,0.816,0.759,20151873,8,36,1.437,0.137,15.594,0.068,17.031,0.119,16.340,0.069,15.077,0.040,14.461,0.067
11.314050,41.423230,0.686,0.882,20151873,9,43,0.631,0.123,15.649,0.056,16.281,0.109,15.888,0.053,15.409,0.047,15.168,0.067
11.276264,41.405988,0.618,0.541,20151873,9,43,0.895,0.066,15.189,0.050,16.084,0.043,15.615,0.046,14.974,0.040,14.744,0.068
11.287804,41.434888,0.571,0.349,20151873,10,50,0.687,0.055,14.495,0.038,15.182,0.039,14.783,0.032,14.311,0.044,14.111,0.058
11.289846,41.419935,0.729,0.655,20151873,8,33,0.554,0.070,15.828,0.047,16.382,0.053,16.032,0.051,15.645,0.089,15.534,0.178
11.338210,41.434180,0.697,0.637,20151873,9,43,0.595,0.081,15.565,0.069,16.161,0.041,15.828,0.058,15.367,0.054,15.143,0.081
11.348979,41.474924,0.816,0.822,20151873,9,39,0.744,0.134,15.853,0.087,16.597,0.102,16.172,0.062,15.616,0.069,15.420,0.060
11.409701,41.437971,1.044,0.626,20121873,4,11,0.683,0.000,16.160,0.000,16.843,0.000,16.414,0.021,15.942,0.000,15.810,0.107
11.421326,41.464743,0.546,0.471,20151873,8,35,0.842,0.101,15.388,0.045,16.231,0.090,15.819,0.047,15.149,0.054,14.833,0.057
11.422056,41.474542,0.844,0.810,20151873,7,25,0.822,0.066,15.989,0.054,16.810,0.038,16.408,0.029,15.697,0.074,15.420,0.067
11.457409,41.522279,0.796,0.702,20151873,8,34,0.712,0.098,15.549,0.063,16.261,0.076,15.855,0.027,15.334,0.044,15.174,0.070
11.460196,41.529983,0.642,0.563,20151873,9,44,0.648,0.090,15.351,0.075,15.999,0.050,15.630,0.074,15.127,0.052,14.939,0.084
11.471761,41.556363,1.042,0.915,20151873,6,19,0.760,0.080,16.103,0.075,16.863,0.029,16.458,0.073,15.895,0.061,15.735,0.000
11.377964,41.495629,0.408,0.965,20151873,8,22,0.690,0.127,15.132,0.109,15.822,0.065,15.395,0.089,14.868,0.105,14.662,0.056
11.384659,41.510963,0.179,0.198,20151873,10,50,0.900,0.039,13.486,0.036,14.385,0.016,13.915,0.029,13.179,0.044,12.889,0.037
11.407561,41.504852,0.544,0.348,20151873,9,45,0.804,0.061,14.972,0.052,15.776,0.033,15.337,0.039,14.706,0.049,14.512,0.089
11.367895,41.499829,0.744,0.658,20151873,9,43,0.845,0.116,15.501,0.096,16.346,0.064,15.944,0.054,15.224,0.034,14.992,0.148
11.388649,41.541979,0.832,0.353,20151873,9,43,1.043,0.123,14.461,0.062,15.504,0.106,14.913,0.041,14.153,0.051,13.839,0.062
11.426139,41.513497,0.258,0.239,20151873,10,50,0.668,0.044,14.166,0.028,14.834,0.034,14.453,0.034,14.002,0.029,13.849,0.057
11.446260,41.580448,0.360,0.721,20151873,10,49,0.679,0.062,14.651,0.051,15.330,0.035,14.951,0.046,14.501,0.063,14.305,0.084
11.401551,41.579983,0.808,0.807,20151873,8,35,0.853,0.101,15.683,0.080,16.536,0.063,16.107,0.032,15.374,0.055,14.966,0.043
11.405140,41.563388,0.923,0.676,20151873,5,15,0.602,0.094,16.322,0.078,16.924,0.052,16.501,0.108,16.201,0.190,15.830,0.000
11.083540,41.264606,0.604,0.822,20151873,7,29,0.993,0.072,15.771,0.040,16.765,0.060,16.247,0.053,15.519,0.041,15.077,0.160
11.092321,41.248927,1.013,0.737,20151873,5,19,0.730,0.103,16.280,0.096,17.011,0.038,16.616,0.100,16.137,0.014,15.735,0.008
11.039492,41.269185,1.015,1.033,20121873,4,10,0.229,0.248,16.978,0.234,17.207,0.082,17.049,0.061,16.682,0.390,16.599,0.000
11.050483,41.268568,1.062,0.411,20151873,6,15,1.092,0.167,15.074,0.128,16.166,0.107,15.610,0.073,14.600,0.049,14.161,0.073
11.056544,41.285008,0.653,0.634,20151873,9,42,0.553,0.096,15.026,0.067,15.580,0.069,15.250,0.046,14.883,0.044,14.647,0.098
11.067616,41.279272,0.139,0.200,20151873,10,50,0.629,0.035,13.786,0.029,14.415,0.020,14.054,0.038,13.629,0.027,13.466,0.037
11.114167,41.296965,0.957,0.790,20151873,9,37,0.525,0.146,15.639,0.126,16.164,0.074,15.837,0.062,15.513,0.056,15.280,0.075
11.139612,41.296260,0.085,0.074,20151873,10,50,0.473,0.032,12.268,0.027,12.741,0.018,12.451,0.033,12.180,0.028,12.089,0.033
11.059438,41.321996,0.380,0.484,20151873,10,48,0.818,0.085,14.784,0.073,15.602,0.045,15.154,0.031,14.479,0.041,14.133,0.037
11.007002,41.325321,0.801,0.695,20151873,8,37,0.614,0.097,15.427,0.071,16.041,0.065,15.672,0.066,15.227,0.045,15.045,0.101
11.012231,41.335148,0.874,0.688,20151873,3,9,0.386,0.127,16.757,0.000,17.143,0.127,17.030,0.050,16.503,0.089,16.267,0.158
11.040739,41.336435,0.071,0.057,20151873,10,50,0.489,0.026,11.137,0.022,11.625,0.015,11.341,0.035,11.040,0.025,10.925,0.034
11.067743,41.351161,1.030,0.804,20151873,6,21,0.278,0.137,16.002,0.113,16.280,0.078,16.084,0.043,15.833,0.081,15.710,0.107
11.095431,41.376950,0.891,1.002,20151873,6,21,0.662,0.180,16.073,0.120,16.735,0.134,16.358,0.047,15.844,0.139,15.756,0.232
11.104697,41.346644,0.544,0.767,20151873,8,36,0.258,0.110,15.191,0.074,15.449,0.082,15.254,0.035,15.017,0.041,15.023,0.064
11.185350,41.351090,1.029,0.984,20121873,4,11,0.473,0.264,16.634,0.128,17.107,0.230,16.812,0.011,16.276,0.064,16.570,0.000
11.123168,41.359850,0.274,0.246,20151873,10,50,0.924,0.038,14.171,0.028,15.095,0.026,14.602,0.036,13.866,0.040,13.449,0.031
11.140246,41.379277,1.062,1.065,20151873,7,29,0.585,0.132,16.233,0.091,16.818,0.095,16.482,0.077,16.099,0.082,15.860,0.224
11.142433,41.354596,0.339,0.337,20151873,10,50,1.234,0.063,14.125,0.037,15.359,0.051,14.693,0.030,13.727,0.039,13.317,0.047
11.151752,41.387311,0.543,0.795,20121873,5,11,0.612,0.154,16.361,0.008,16.973,0.154,16.534,0.056,16.135,0.138,15.742,0.000
11.165399,41.370860,0.629,0.504,20151873,9,43,0.714,0.085,15.402,0.072,16.116,0.046,15.699,0.066,15.152,0.039,14.964,0.083
11.219708,41.419695,0.056,0.065,20151873,10,50,0.608,0.028,11.867,0.025,12.475,0.013,12.132,0.032,11.716,0.028,11.565,0.033
11.132255,41.384347,1.089,0.759,20151873,5,22,0.481,0.067,16.264,0.065,16.745,0.014,16.468,0.029,15.931,0.030,15.895,0.161
11.097544,41.398220,0.190,0.224,20151873,10,55,0.612,0.034,11.781,0.025,12.393,0.023,12.047,0.033,11.620,0.034,11.462,0.032
11.116249,41.425187,0.823,0.965,20151873,7,28,0.596,0.158,16.089,0.122,16.685,0.101,16.399,0.089,15.904,0.069,15.890,0.122
11.158049,41.420468,1.289,0.541,20121873,2,7,0.453,0.056,15.664,0.031,16.117,0.046,15.944,0.000,15.317,0.000,15.631,0.000
11.157528,41.420488,1.273,0.462,20151873,6,17,0.402,0.064,15.752,0.013,16.154,0.063,15.906,0.023,15.417,0.082,15.638,0.000
11.165723,41.437748,0.307,0.391,20151873,10,50,0.718,0.058,14.276,0.044,14.994,0.038,14.570,0.034,14.069,0.039,13.890,0.045
11.169445,41.460806,0.109,0.387,20151873,10,55,0.536,0.054,12.746,0.050,13.282,0.021,12.958,0.033,12.614,0.029,12.484,0.040
11.182831,41.450121,0.139,0.129,20151873,10,50,0.586,0.038,13.379,0.031,13.965,0.021,13.625,0.042,13.231,0.034,13.072,0.035
11.182305,41.483996,1.466,0.430,20121873,4,5,0.615,0.000,16.138,0.000,16.752,0.000,16.426,0.048,15.932,0.000,15.783,0.000
11.164608,41.481355,0.973,1.248,20151873,9,29,0.465,0.146,16.072,0.120,16.537,0.083,16.261,0.066,15.855,0.069,15.780,0.171
11.181938,41.483997,1.344,0.836,20151873,6,17,0.734,0.199,16.188,0.076,16.923,0.184,16.435,0.090,16.060,0.104,15.840,0.015
11.002365,41.353738,0.647,0.714,20151873,8,37,0.904,0.084,15.357,0.037,16.261,0.075,15.742,0.078,15.052,0.053,14.739,0.036
11.013797,41.378294,0.684,0.756,20151873,9,47,0.640,0.071,15.436,0.046,16.076,0.055,15.705,0.033,15.252,0.059,15.015,0.129
10.954590,41.369087,1.036,0.834,20151873,3,10,0.622,0.030,15.701,0.024,16.323,0.017,15.936,0.050,15.426,0.072,15.233,0.195
10.954743,41.369378,0.892,0.867,20151873,7,33,0.714,0.063,15.683,0.037,16.397,0.050,15.975,0.056,15.491,0.039,15.226,0.029
10.965637,41.375061,0.556,0.577,20151873,10,49,0.518,0.068,14.688,0.039,15.206,0.056,14.883,0.048,14.575,0.037,14.488,0.090
10.984900,41.367546,0.553,0.559,20151873,7,25,1.034,0.116,15.581,0.000,16.615,0.116,16.129,0.025,15.438,0.031,15.062,0.159
11.050063,41.404859,0.545,0.581,20151873,10,45,0.505,0.083,15.139,0.044,15.643,0.071,15.352,0.062,15.032,0.057,14.925,0.060
10.992192,41.410744,0.844,0.636,20121873,3,11,0.945,0.069,15.408,0.027,16.353,0.063,15.819,0.021,15.223,0.006,14.804,0.034
10.992200,41.410599,0.776,0.803,20151873,7,31,0.744,0.119,15.540,0.056,16.284,0.105,15.850,0.059,15.252,0.041,14.808,0.086
11.037149,41.434408,1.119,0.999,20121873,5,12,1.216,0.085,16.616,0.019,17.832,0.082,17.198,0.045,15.981,0.076,15.261,0.006
