RA_ICRS,DE_ICRS,mode,q_mode,class,SDSS12,m_SDSS12,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zsp,zph,e_zph,<zph>
189.493730,27.969829,1,,6,J123758.49+275811.3,,2004.9733,3,23.581,0.484,25.357,0.534,22.750,0.198,25.470,0.428,23.694,0.513,,,,
189.500460,27.969681,1,,3,J123800.11+275810.8,,2004.9733,3,25.563,0.617,25.496,0.633,22.458,0.190,23.909,0.805,23.250,0.798,,-9999.0000,-9999.0000,0.3706
189.494897,27.988253,1,,6,J123758.77+275917.7,,2004.9733,3,24.940,0.705,24.899,0.564,23.723,0.446,20.712,0.055,19.250,0.059,,,,
189.504247,27.969349,1,,3,J123801.01+275809.6,,2004.9733,3,24.065,0.845,25.002,0.735,24.163,0.762,21.896,0.205,22.005,0.735,,0.4767,0.0998,0.6058
189.488408,27.962492,1,,3,J123757.21+275744.9,,2004.9733,3,24.922,0.815,25.233,0.661,22.843,0.268,21.979,0.198,20.962,0.306,,0.6556,0.0450,0.5386
189.509744,28.009318,1,+,6,J123802.33+280033.5,,2004.9733,3,24.473,0.701,23.690,0.281,22.777,0.203,22.669,0.282,21.656,0.428,,,,
189.516575,27.996196,1,,3,J123803.97+275946.3,,2004.9733,3,22.170,0.229,25.856,0.629,26.007,0.567,23.939,0.975,22.474,0.971,,-9999.0000,-9999.0000,0.7008
189.516759,27.987355,1,+,3,J123804.02+275914.4,*,2004.9733,3,21.856,0.169,21.244,0.050,20.150,0.030,19.836,0.037,19.323,0.086,,0.3843,0.0613,0.3857
189.517598,27.986540,1,,6,J123804.22+275911.5,,2004.9733,3,24.135,0.672,24.708,0.514,23.878,0.471,22.656,0.281,22.309,0.628,,,,
189.517217,27.998129,1,,6,J123804.13+275953.2,,2004.9733,3,21.302,0.161,25.455,1.162,26.171,0.780,26.134,0.623,22.934,1.563,,,,
189.505578,27.989047,1,,3,J123801.33+275920.5,,2004.9733,3,24.660,5.999,20.754,0.173,20.808,0.303,20.069,0.266,20.183,1.071,,0.0561,0.1616,0.2614
189.508330,28.003469,1,,3,J123801.99+280012.4,,2004.9733,3,22.836,0.350,22.860,0.184,22.927,0.303,23.914,0.863,22.133,0.756,,0.3248,0.1462,0.3902
189.508811,27.992152,1,,6,J123802.11+275931.7,*,2004.9733,3,23.324,0.425,21.776,0.061,20.399,0.029,19.830,0.028,19.804,0.097,,,,
189.509316,27.990578,1,+,6,J123802.23+275926.0,,2004.9733,3,24.470,0.907,24.197,0.540,21.924,0.128,20.978,0.089,21.452,0.493,,,,
189.506944,27.991959,1,,6,J123801.66+275931.0,,2004.9733,3,24.785,0.696,24.663,0.505,25.538,0.518,24.525,0.675,20.625,0.186,,,,
189.509603,27.987738,1,+,6,J123802.30+275915.8,,2004.9733,3,23.366,0.424,22.270,0.088,21.605,0.074,21.625,0.115,20.903,0.235,,,,
189.511792,27.998573,1,+,6,J123802.83+275954.8,,2004.9733,3,23.370,0.461,23.098,0.195,22.364,0.160,22.860,0.384,20.998,0.289,,,,
189.512510,28.002667,1,+,6,J123803.00+280009.5,,2004.9733,3,25.931,0.433,22.695,0.141,22.008,0.119,21.626,0.135,21.594,0.472,,,,
189.517934,28.007436,1,+,6,J123804.30+280026.7,,2004.9733,3,23.023,0.357,24.885,0.589,22.448,0.170,21.452,0.113,20.723,0.224,,,,
189.500774,27.993635,1,,6,J123800.18+275937.0,,2004.9733,3,24.831,0.695,24.193,0.403,23.347,0.326,21.882,0.144,21.450,0.365,,,,
189.517743,28.010959,1,,3,J123804.25+280039.4,,2004.9733,3,24.692,0.912,23.622,0.342,22.565,0.233,22.866,0.475,22.107,0.753,,0.4197,0.0857,0.3690
189.461962,27.999981,1,,3,J123750.87+275959.9,*,2004.9733,3,17.516,0.016,16.361,0.004,15.876,0.004,15.635,0.005,15.428,0.010,0.02432,0.0258,0.0062,0.0287
189.464960,27.999431,1,+,6,J123751.59+275957.9,,2004.9733,3,24.635,0.804,22.750,0.175,22.585,0.205,24.362,0.752,22.827,0.711,,,,
189.464639,27.997965,1,+,3,J123751.51+275952.6,,2004.9733,3,24.354,0.782,22.665,0.143,22.030,0.123,21.084,0.084,21.740,0.509,,0.5132,0.1384,0.3495
189.458614,28.000499,1,,6,J123750.06+280001.7,,2004.9733,3,22.505,0.245,22.568,0.146,24.205,0.667,23.969,0.703,22.827,0.705,,,,
189.465292,27.999765,1,,6,J123751.67+275959.1,,2004.9733,3,22.385,0.220,22.461,0.132,24.452,0.734,24.362,0.724,22.797,0.707,,,,
189.463525,27.986108,1,+,6,J123751.24+275909.9,*,2004.9733,3,22.509,0.234,24.199,0.435,21.973,0.109,21.797,0.143,23.385,0.638,,,,
189.466715,27.991654,1,+,3,J123752.01+275929.9,,2004.9733,3,22.001,0.197,21.078,0.045,20.630,0.047,20.613,0.075,20.937,0.356,,0.1909,0.0677,0.1556
189.469097,27.996548,1,,6,J123752.58+275947.5,,2004.9733,3,22.476,0.218,24.870,0.547,24.419,0.616,24.640,0.655,23.336,0.613,,,,
189.470165,27.998890,1,+,6,J123752.83+275956.0,,2004.9733,3,21.987,0.145,21.153,0.037,20.707,0.036,20.509,0.045,20.443,0.158,,,,
189.471557,27.991349,1,+,3,J123753.17+275928.8,,2004.9733,3,22.208,0.208,21.110,0.041,20.668,0.042,20.432,0.055,20.398,0.191,,0.1710,0.1016,0.2010
189.476473,27.980881,1,+,3,J123754.35+275851.1,,2004.9733,3,21.605,0.149,21.099,0.049,20.524,0.046,20.262,0.058,19.950,0.164,,0.3077,0.1068,0.3157
189.477803,27.987587,1,,3,J123754.67+275915.3,,2004.9733,3,21.616,0.180,23.741,0.560,26.318,0.602,23.692,1.185,22.825,1.353,,-9999.0000,-9999.0000,0.6938
189.481038,27.999713,1,,6,J123755.44+275958.9,,2004.9733,3,22.537,0.228,24.727,0.524,24.764,0.654,23.518,0.522,22.615,0.673,,,,
189.456132,27.994089,1,+,3,J123749.47+275938.7,,2004.9733,3,24.420,0.876,22.985,0.199,21.389,0.077,20.431,0.052,19.920,0.124,,0.5413,0.0545,0.5430
189.464409,28.003655,1,+,6,J123751.45+280013.1,,2004.9733,3,23.638,0.596,21.811,0.071,21.117,0.059,20.991,0.082,20.782,0.253,,,,
189.467478,28.003815,1,,3,J123752.19+280013.7,,2004.9733,3,24.308,0.872,22.906,0.188,22.965,0.304,22.508,0.327,22.766,0.883,,0.2555,0.1283,0.2105
189.468947,27.986889,1,+,3,J123752.54+275912.8,,2004.9733,3,22.306,0.273,21.838,0.092,22.149,0.186,21.805,0.219,21.084,0.426,,-9999.0000,-9999.0000,0.5234
189.472611,28.007581,1,+,3,J123753.42+280027.2,*,2004.9733,3,22.583,0.297,21.806,0.078,20.235,0.032,19.642,0.030,19.318,0.080,,0.3843,0.0670,0.3857
189.475185,28.007990,1,+,3,J123754.04+280028.7,,2004.9733,3,24.816,0.937,22.584,0.153,21.377,0.082,21.086,0.101,21.831,0.656,,0.3218,0.0963,0.2665
189.472361,27.999460,1,+,3,J123753.36+275958.0,,2004.9733,3,22.259,0.302,22.330,0.162,21.667,0.145,21.198,0.159,20.884,0.432,,0.6253,0.1041,0.5676
189.474955,27.990338,1,+,3,J123753.98+275925.2,,2004.9733,3,22.229,0.246,21.371,0.059,20.727,0.053,20.426,0.068,20.322,0.215,,0.2913,0.0911,0.2700
189.478238,28.002599,1,+,6,J123754.77+280009.3,,2004.9733,3,22.666,0.276,22.811,0.158,22.359,0.165,22.452,0.278,21.843,0.558,,,,
189.480131,27.996692,1,,6,J123755.23+275948.0,,2004.9733,3,24.256,0.681,23.307,0.211,23.701,0.421,22.894,0.334,22.736,0.684,,,,
189.481133,27.986457,1,+,3,J123755.47+275911.2,,2004.9733,3,22.783,0.301,22.978,0.180,21.638,0.087,21.211,0.093,20.626,0.210,,0.4622,0.0845,0.4456
189.464837,27.988317,1,+,6,J123751.56+275917.9,,2004.9733,3,24.305,0.680,24.342,0.448,22.570,0.170,21.665,0.117,21.225,0.302,,,,
189.472119,27.997361,1,+,3,J123753.30+275950.4,,2004.9733,3,23.554,0.616,23.394,0.293,22.256,0.173,22.105,0.240,21.917,0.677,,0.4096,0.0804,0.4213
189.471623,27.985452,1,+,6,J123753.18+275907.6,,2004.9733,3,24.365,0.757,24.819,0.587,22.636,0.200,22.825,0.358,21.559,0.435,,,,
189.472826,27.993192,1,+,6,J123753.47+275935.4,,2004.9733,3,23.396,0.443,23.603,0.275,22.580,0.177,22.401,0.232,21.763,0.469,,,,
189.482755,27.991176,1,+,6,J123755.86+275928.2,,2004.9733,3,22.723,0.352,23.114,0.251,22.375,0.206,23.141,0.612,21.895,0.718,,,,
189.459950,27.988150,1,,3,J123750.38+275917.3,,2004.9733,3,26.220,0.435,24.491,0.689,22.895,0.332,21.626,0.175,20.965,0.357,,0.6963,0.0645,0.6654
189.471044,27.989366,1,,6,J123753.05+275921.7,,2004.9733,3,25.929,0.380,24.306,0.447,23.153,0.286,22.005,0.164,21.228,0.313,,,,
189.468917,27.976353,1,,6,J123752.54+275834.8,,2004.9733,3,24.873,0.667,24.910,0.547,25.742,0.458,24.410,0.669,19.386,0.064,,,,
189.489424,27.997891,1,,6,J123757.46+275952.4,,2004.9733,3,25.494,0.519,24.944,0.545,24.977,0.642,23.922,0.629,20.494,0.165,,,,
189.491301,28.024372,1,+,6,J123757.91+280127.7,*,2004.9733,3,23.544,0.484,20.844,0.029,19.500,0.015,18.766,0.013,18.375,0.028,,,,
189.481036,28.023119,1,,3,J123755.44+280123.2,,2004.9733,3,21.831,0.199,25.926,0.724,25.281,1.035,23.852,1.136,23.510,0.993,,-9999.0000,-9999.0000,0.6613
189.493286,28.018378,1,,6,J123758.38+280106.1,,2004.9733,3,22.365,0.217,25.745,0.519,24.977,0.727,25.786,0.398,22.996,0.768,,,,
189.495026,28.001433,1,+,3,J123758.80+280005.1,,2004.9733,3,23.445,0.564,22.762,0.168,22.149,0.154,22.538,0.343,22.699,0.900,,0.4824,0.1517,0.2621
189.500625,28.006102,1,,6,J123800.15+280021.9,,2004.9733,3,20.787,0.528,28.397,0.682,20.854,0.474,21.059,0.993,24.779,2.928,,,,
189.501895,28.005273,1,,3,J123800.45+280018.9,*,2004.9733,3,22.901,0.379,22.602,0.151,21.855,0.122,21.454,0.138,22.300,0.843,,0.9373,0.1109,0.2110
189.502205,28.008350,1,+,3,J123800.52+280030.0,,2004.9733,3,22.447,0.259,22.737,0.168,21.684,0.103,21.272,0.117,21.091,0.361,,0.4695,0.0761,0.4786
189.505754,28.018171,1,+,6,J123801.38+280105.4,*,2004.9733,3,23.375,0.433,23.147,0.185,22.068,0.112,21.593,0.114,21.267,0.320,,,,
189.475966,28.011952,1,+,3,J123754.23+280043.0,,2004.9733,3,25.784,0.471,23.200,0.214,22.394,0.165,22.409,0.260,22.138,0.643,,0.2645,0.0941,0.2560
189.488713,28.032494,1,+,3,J123757.29+280156.9,,2004.9733,3,21.467,0.473,21.463,0.234,20.613,0.179,20.099,0.193,19.846,0.554,,0.5473,0.0977,0.5250
189.490921,27.999596,1,+,3,J123757.82+275958.5,,2004.9733,3,25.414,1.419,23.547,0.637,21.612,0.189,22.197,0.532,21.087,0.712,,0.3139,0.0776,0.3796
189.499404,28.009014,1,+,3,J123759.85+280032.4,,2004.9733,3,23.961,1.065,25.386,0.954,21.728,0.148,20.653,0.095,20.077,0.208,,0.4287,0.0430,0.5372
189.502120,28.027991,1,+,6,J123800.50+280140.7,,2004.9733,3,24.257,0.681,23.401,0.225,22.703,0.191,22.593,0.266,23.279,0.633,,,,
189.504741,28.025071,1,+,6,J123801.13+280130.2,,2004.9733,3,25.732,0.468,24.124,0.414,22.549,0.182,22.187,0.209,21.443,0.397,,,,
189.494654,28.021792,1,,6,J123758.71+280118.4,,2004.9733,3,24.602,0.717,25.055,0.549,24.020,0.517,22.330,0.214,22.347,0.628,,,,
189.498250,28.001446,1,,6,J123759.58+280005.2,,2004.9733,3,24.846,0.855,25.536,0.619,23.957,0.624,22.024,0.211,20.885,0.289,,,,
189.513957,28.031316,1,+,6,J123803.34+280152.7,*,2004.9733,3,20.012,0.046,17.408,0.005,16.243,0.004,16.139,0.005,15.466,0.005,,,,
189.512958,28.034234,1,+,6,J123803.10+280203.2,,2004.9733,3,24.474,0.748,23.916,0.355,22.751,0.212,22.849,0.356,21.896,0.538,,,,
189.510656,28.032117,1,,6,J123802.55+280155.6,,2004.9733,3,23.355,0.439,23.166,0.186,23.188,0.287,22.646,0.282,22.660,0.690,,,,
189.516442,28.032648,1,+,3,J123803.94+280157.5,,2004.9733,3,24.196,0.736,25.228,0.607,23.195,0.326,24.231,0.820,22.764,0.790,,0.2706,0.0758,0.3906
189.513496,28.031452,1,+,6,J123803.23+280153.2,*,2004.9733,3,18.118,0.013,16.054,0.003,15.261,0.003,14.910,0.004,14.943,0.004,,,,
189.507046,28.035431,1,,6,J123801.69+280207.5,,2004.9733,3,22.396,0.224,24.377,0.496,24.068,0.598,24.813,0.733,23.291,0.711,,,,
189.496794,28.041458,1,,6,J123759.23+280229.2,,2004.9733,3,23.121,0.382,23.139,0.200,24.055,0.590,22.739,0.344,22.556,0.745,,,,
189.499456,28.040926,1,,3,J123759.86+280227.3,,2004.9733,3,25.016,0.916,22.644,0.163,22.533,0.232,22.051,0.244,21.192,0.418,,0.6380,0.2241,0.4478
189.500495,28.042337,1,,6,J123800.11+280232.4,,2004.9733,3,23.202,0.382,23.367,0.220,23.632,0.399,22.532,0.254,22.697,0.681,,,,
189.506197,28.037387,1,+,3,J123801.48+280214.5,,2004.9733,3,23.669,0.596,22.971,0.181,21.775,0.100,21.255,0.102,20.744,0.240,,0.4638,0.1048,0.4399
189.511364,28.042723,1,+,3,J123802.72+280233.8,,2004.9733,3,22.701,0.351,22.171,0.112,21.590,0.107,20.990,0.105,20.911,0.347,,0.6884,0.1281,0.6191
189.512331,28.026796,1,+,3,J123802.95+280136.4,,2004.9733,3,23.379,0.953,22.289,0.190,21.659,0.175,21.611,0.276,22.697,1.614,,0.4863,0.0711,0.1441
189.519930,28.028993,1,+,3,J123804.78+280144.3,,2004.9733,3,25.272,1.270,22.183,0.164,21.031,0.093,20.819,0.128,22.006,1.162,,0.7190,0.0847,0.2124
189.513390,28.046558,1,+,6,J123803.21+280247.6,,2004.9733,3,23.254,0.417,23.573,0.281,22.241,0.143,21.620,0.130,22.036,0.603,,,,
189.519626,28.033686,1,+,6,J123804.71+280201.2,,2004.9733,3,24.907,0.783,23.949,0.384,22.322,0.157,21.582,0.131,21.041,0.299,,,,
189.510806,28.038543,1,,3,J123802.59+280218.7,,2004.9733,3,24.024,1.993,22.038,0.212,22.767,0.659,21.765,0.488,23.853,1.574,,-9999.0000,-9999.0000,0.1991
189.516581,28.060327,1,,6,J123803.97+280337.1,,2005.0497,3,24.064,0.770,23.692,0.288,22.968,0.241,22.153,0.201,21.811,0.480,,,,
189.442021,28.023131,1,+,6,J123746.08+280123.2,*,2004.9733,3,19.531,0.027,17.506,0.005,16.662,0.004,16.358,0.005,16.199,0.007,,,,
189.430740,28.012871,1,+,6,J123743.37+280046.3,,2004.9733,3,21.513,0.105,20.803,0.029,20.469,0.030,20.332,0.040,20.408,0.154,,,,
189.445007,28.027608,1,+,3,J123746.80+280139.3,,2004.9733,3,22.278,0.310,22.290,0.160,21.357,0.110,21.311,0.178,21.765,0.864,,0.5148,0.1104,0.2542
189.444211,28.000252,1,+,3,J123746.61+280000.9,,2004.9733,3,25.608,0.598,22.803,0.172,22.225,0.159,21.932,0.194,21.776,0.576,,0.3700,0.1319,0.2394
189.445920,28.019950,1,,6,J123747.02+280111.8,,2004.9733,3,23.494,0.465,23.296,0.213,23.972,0.505,22.795,0.310,22.245,0.590,,,,
189.446255,27.998580,1,,3,J123747.10+275954.8,,2004.9733,3,23.362,0.527,22.919,0.195,22.636,0.236,22.145,0.243,22.943,0.882,,0.7331,0.1079,0.2230
189.449419,28.009419,1,+,3,J123747.86+280033.9,*,2004.9733,3,22.772,0.378,22.549,0.162,21.766,0.127,21.210,0.123,20.890,0.339,,0.5743,0.0972,0.5742
189.450054,28.025060,1,,3,J123748.01+280130.2,,2004.9733,3,22.970,0.412,23.120,0.239,22.018,0.142,21.680,0.168,21.978,0.712,,0.6170,0.1282,0.4272
189.450254,28.015317,1,+,3,J123748.06+280055.1,,2004.9733,3,23.405,0.570,22.551,0.150,21.373,0.083,20.615,0.069,19.982,0.144,,0.5290,0.0833,0.5457
189.450393,28.000276,1,+,6,J123748.09+280000.9,,2004.9733,3,23.788,0.612,22.005,0.079,20.663,0.038,20.097,0.036,19.758,0.096,,,,
189.455116,28.017158,1,+,3,J123749.22+280101.7,,2004.9733,3,23.013,0.466,22.320,0.134,20.999,0.066,20.294,0.058,19.746,0.129,,0.4992,0.0571,0.4993
189.459293,28.011101,1,,3,J123750.23+280039.9,,2004.9733,3,21.884,0.199,21.324,0.061,20.184,0.035,19.677,0.036,19.400,0.102,,0.4426,0.0819,0.4360
189.457232,28.010035,1,+,3,J123749.73+280036.1,*,2004.9733,3,22.509,0.315,21.235,0.053,20.191,0.033,19.693,0.035,19.585,0.113,,0.3371,0.1120,0.3606
189.459179,28.014328,1,+,3,J123750.20+280051.5,,2004.9733,3,23.649,0.700,22.703,0.171,21.991,0.142,21.745,0.185,21.291,0.441,,0.3597,0.1059,0.3472
189.459615,28.006842,1,+,3,J123750.30+280024.6,,2004.9733,3,23.294,0.576,22.526,0.156,21.845,0.136,22.073,0.270,20.930,0.357,,0.4126,0.1147,0.3846
189.462257,28.013257,1,,6,J123750.94+280047.7,,2004.9733,3,23.683,0.550,23.148,0.196,23.013,0.263,23.078,0.418,21.716,0.464,,,,
189.442013,28.020060,1,+,6,J123746.08+280112.2,,2004.9733,3,23.824,0.549,23.568,0.266,22.396,0.147,22.237,0.193,21.872,0.479,,,,
189.446562,28.030366,1,+,3,J123747.17+280149.3,,2004.9733,3,22.461,0.323,22.833,0.226,21.653,0.126,21.221,0.140,20.932,0.391,,0.4535,0.0703,0.4665
189.447981,28.005632,1,+,3,J123747.51+280020.2,,2004.9733,3,23.446,0.845,22.833,0.271,21.710,0.158,22.451,0.495,21.105,0.543,,0.1955,0.0914,0.3781
189.448999,28.012445,1,,6,J123747.75+280044.8,,2004.9733,3,24.012,0.700,23.457,0.280,21.862,0.104,21.692,0.138,20.736,0.235,,,,
189.454768,28.008229,1,+,6,J123749.14+280029.6,,2004.9733,3,25.979,0.413,23.613,0.308,22.277,0.155,21.760,0.153,21.329,0.380,,,,
189.464106,28.013837,1,+,3,J123751.38+280049.8,,2004.9733,3,22.749,0.341,24.192,0.540,22.037,0.143,22.126,0.245,22.290,0.823,,0.2454,0.0876,0.3696
189.449188,28.018481,1,,3,J123747.80+280106.5,,2004.9733,3,25.926,0.701,23.748,0.533,23.409,0.626,21.521,0.199,20.974,0.447,,0.8940,0.1123,0.6527
189.483185,28.029651,1,,6,J123755.96+280146.7,*,2004.9733,3,16.523,0.007,15.597,0.005,14.109,0.002,14.567,0.006,13.931,0.005,,,,
189.460671,28.039321,1,+,6,J123750.56+280221.5,*,2004.9733,3,21.718,0.118,19.529,0.012,18.226,0.007,17.504,0.007,17.120,0.012,,,,
189.468211,28.052109,1,+,3,J123752.37+280307.5,,2004.9733,3,22.446,0.267,22.008,0.094,21.250,0.075,20.823,0.084,20.471,0.224,,0.4729,0.1211,0.4712
189.467649,28.036052,1,,6,J123752.23+280209.7,,2004.9733,3,22.510,0.224,25.320,0.547,24.798,0.654,24.097,0.670,23.368,0.600,,,,
189.469713,28.031981,1,,6,J123752.73+280155.1,,2004.9733,3,22.441,0.237,26.205,0.405,24.102,0.624,25.088,0.660,22.825,0.786,,,,
189.455019,28.038671,1,+,3,J123749.20+280219.2,,2004.9733,3,22.562,0.252,22.056,0.082,21.784,0.098,21.939,0.176,21.316,0.368,,0.6130,0.1948,0.4395
189.458903,28.036600,1,+,3,J123750.13+280211.7,,2004.9733,3,23.414,0.665,22.376,0.144,21.827,0.139,21.614,0.188,20.973,0.382,,0.5301,0.1555,0.3642
189.460128,28.042008,1,,6,J123750.43+280231.2,,2004.9733,3,23.763,0.541,23.323,0.217,24.289,0.592,22.663,0.281,21.753,0.445,,,,
189.464314,28.028034,1,+,3,J123751.43+280140.9,,2004.9733,3,22.900,0.502,22.242,0.150,21.502,0.121,20.930,0.121,20.207,0.229,,0.6349,0.1629,0.5789
189.473953,28.052715,1,,6,J123753.74+280309.7,,2004.9733,3,25.061,0.656,23.193,0.193,23.767,0.441,24.464,0.689,23.192,0.640,,,,
189.473408,28.054009,1,+,3,J123753.61+280314.4,*,2004.9733,3,23.154,0.622,21.861,0.106,20.363,0.045,19.865,0.048,19.516,0.127,,0.3436,0.0629,0.3349
189.474596,28.025625,1,+,6,J123753.90+280132.2,,2004.9733,3,24.840,0.772,22.635,0.134,21.652,0.086,21.246,0.094,20.631,0.206,,,,
189.479802,28.042435,1,+,3,J123755.15+280232.7,,2004.9733,3,22.211,0.282,22.144,0.135,20.958,0.077,20.511,0.081,20.167,0.220,,0.4559,0.0770,0.4400
189.478459,28.039246,1,+,3,J123754.83+280221.2,,2004.9733,3,23.567,0.558,22.620,0.138,21.837,0.107,21.796,0.165,21.427,0.423,,0.3438,0.0870,0.3349
189.463021,28.024198,1,+,3,J123751.12+280127.1,,2004.9733,3,26.262,0.297,25.082,0.589,22.736,0.208,21.348,0.096,20.697,0.204,,0.6971,0.0469,0.6573
189.470928,28.025434,1,+,6,J123753.02+280131.5,,2004.9733,3,23.793,0.589,23.557,0.273,22.550,0.179,22.160,0.199,21.580,0.425,,,,
189.457817,28.032952,1,,3,J123749.87+280158.6,,2004.9733,3,25.190,0.849,23.569,0.349,22.748,0.273,21.781,0.186,20.929,0.323,,0.7666,0.1150,0.6395
189.470395,28.055773,1,,6,J123752.89+280320.7,,2004.9733,3,25.211,0.627,25.725,0.490,25.068,0.655,24.039,0.690,20.820,0.223,,,,
189.475978,28.041150,1,,3,J123754.23+280228.1,,2004.9733,3,26.358,0.336,23.831,0.406,24.003,0.666,21.928,0.204,21.467,0.480,,0.4566,0.1510,0.5576
189.425316,28.047855,1,+,3,J123742.07+280252.2,,2004.9733,3,23.857,1.277,22.810,0.311,20.967,0.095,20.038,0.069,20.125,0.267,,0.4495,0.0622,0.4834
189.423634,28.047487,1,+,6,J123741.67+280250.9,*,2004.9733,3,22.586,0.270,22.322,0.110,21.569,0.086,21.209,0.099,21.463,0.435,,,,
189.425324,28.035311,1,+,3,J123742.07+280207.1,*,2004.9733,3,22.243,0.404,20.174,0.033,19.457,0.028,19.119,0.034,18.881,0.103,,0.1368,0.0528,0.1291
189.426449,28.036803,1,+,3,J123742.34+280212.4,,2004.9733,3,22.829,0.548,20.801,0.048,19.909,0.034,19.477,0.039,19.116,0.101,,0.2168,0.0762,0.2042
189.425333,28.034594,1,,3,J123742.07+280204.5,,2004.9733,3,22.483,0.216,24.080,0.415,22.942,0.246,24.421,0.685,22.322,0.613,,-9999.0000,-9999.0000,0.3902
189.429892,28.045574,1,+,3,J123743.17+280244.0,*,2004.9733,3,25.410,0.893,22.246,0.140,20.612,0.052,19.601,0.035,19.277,0.092,0.52501,0.5398,0.0315,0.5400
189.429755,28.043688,1,,6,J123743.14+280237.2,,2004.9733,3,24.858,0.692,24.263,0.444,24.064,0.536,21.868,0.144,21.125,0.275,,,,
189.436609,28.037831,1,,6,J123744.78+280216.1,,2004.9733,3,22.536,0.228,24.806,0.552,25.167,0.621,24.635,0.662,22.456,0.635,,,,
189.417972,28.037451,1,+,3,J123740.31+280214.8,,2004.9733,3,22.160,0.466,22.026,0.210,21.193,0.156,22.487,0.824,20.057,0.342,,0.5311,0.1160,0.3904
189.419457,28.041795,1,+,3,J123740.66+280230.4,,2004.9733,3,24.588,0.916,22.521,0.140,21.450,0.084,20.969,0.087,20.488,0.208,,0.4609,0.1161,0.4429
189.426409,28.055870,1,,3,J123742.33+280321.1,,2004.9733,3,23.612,0.854,22.569,0.199,22.305,0.243,21.947,0.286,20.690,0.341,,0.9491,0.1867,0.4743
189.431877,28.036198,1,+,3,J123743.65+280210.3,,2004.9733,3,21.258,0.155,19.849,0.024,18.914,0.017,18.424,0.018,18.105,0.046,,0.1836,0.0371,0.1860
189.439086,28.042838,1,,3,J123745.38+280234.2,,2004.9733,3,24.788,0.677,23.223,0.201,22.873,0.220,22.181,0.185,21.874,0.480,,0.6241,0.1928,0.5850
189.424243,28.027295,1,+,3,J123741.81+280138.2,,2004.9733,3,23.548,0.733,23.381,0.350,21.768,0.132,21.379,0.149,20.890,0.352,,0.4532,0.0834,0.3993
189.424715,28.050594,1,,6,J123741.93+280302.1,,2004.9733,3,24.495,1.173,24.564,0.840,25.194,1.049,21.661,0.205,21.896,0.822,,,,
189.443070,28.048810,1,,6,J123746.33+280255.7,,2004.9733,3,24.368,0.701,22.965,0.167,24.490,0.651,22.857,0.339,23.012,0.681,,,,
189.444669,28.044772,1,,3,J123746.72+280241.1,,2004.9733,3,24.575,0.796,22.952,0.180,22.776,0.242,22.182,0.234,20.997,0.290,,-9999.0000,-9999.0000,0.5582
189.450010,28.045937,1,+,6,J123748.00+280245.3,*,2004.9733,3,23.773,0.569,22.528,0.117,20.903,0.044,20.306,0.040,19.932,0.105,,,,
189.449291,28.043843,1,+,6,J123747.82+280237.8,,2004.9733,3,24.040,0.638,23.313,0.222,21.758,0.088,20.903,0.064,20.293,0.140,,,,
189.449474,28.045223,1,+,6,J123747.87+280242.8,,2004.9733,3,24.467,0.779,23.624,0.308,22.396,0.167,21.708,0.142,20.955,0.270,,,,
189.456281,28.046718,1,,3,J123749.50+280248.1,,2004.9733,3,22.811,0.376,22.560,0.154,23.047,0.360,21.649,0.171,23.396,0.836,,0.2926,0.1429,0.3108
189.440859,28.049213,1,+,3,J123745.80+280257.1,,2004.9733,3,24.903,0.852,23.543,0.326,22.121,0.149,21.741,0.172,22.638,0.867,,0.6764,0.1185,0.3166
189.441272,28.054138,1,+,3,J123745.90+280314.8,,2004.9733,3,23.626,0.717,23.774,0.463,22.215,0.190,21.882,0.226,21.551,0.586,,0.4406,0.0677,0.4270
189.466816,28.056183,1,,3,J123752.03+280322.2,*,2004.9733,3,24.027,0.676,23.516,0.280,22.925,0.261,21.944,0.176,21.224,0.339,,0.8052,0.1082,0.7376
189.463722,28.058901,1,+,6,J123751.29+280332.0,*,2005.0497,3,23.017,0.388,20.245,0.020,18.887,0.011,18.252,0.010,17.879,0.020,,,,
189.461156,28.058238,1,,6,J123750.67+280329.6,*,2005.0497,3,22.482,0.253,20.876,0.030,19.499,0.015,18.592,0.012,18.046,0.023,,,,
189.450015,28.072244,1,+,3,J123748.00+280420.0,*,2005.0497,3,22.410,0.317,21.037,0.045,20.144,0.031,19.486,0.030,19.282,0.085,,0.4182,0.1579,0.4707
189.448305,28.071229,1,+,3,J123747.59+280416.4,,2005.0497,3,22.523,0.376,21.495,0.068,20.285,0.037,19.682,0.036,19.463,0.103,,0.4466,0.0916,0.4533
189.449157,28.069276,1,+,3,J123747.79+280409.3,,2005.0497,3,22.065,0.218,22.015,0.091,21.100,0.064,20.764,0.080,20.381,0.200,,0.4720,0.1014,0.4476
189.442569,28.069680,1,+,3,J123746.21+280410.8,,2005.0497,3,25.445,0.756,22.342,0.112,21.756,0.103,21.352,0.122,21.577,0.499,,0.2343,0.1405,0.2053
189.453811,28.065707,1,+,3,J123748.91+280356.5,,2005.0497,3,22.414,0.389,22.001,0.124,21.114,0.090,20.315,0.076,20.054,0.213,,0.6442,0.0560,0.6256
